model,estimator,theta,path_index,levels,maximum_depth,physical_depth_budget,trials,bias,median_absolute_error,rmse,q90_absolute_error,branch_failure_rate,tail_rmse_slope,tail_rmse_slope_r_squared
readout,direct_k1_oracle_visibility,0.231,0,6,63,30720,512,-0.00013134337824080577,0.004248807102294416,0.005707656601157244,0.009172448653528398,0.0,-0.49955781897511403,0.9957697571988751
readout,direct_k1_oracle_visibility,0.231,0,7,127,63232,512,-0.00014856422438447314,0.00266084211566725,0.004254050855008296,0.006871483676017004,0.0,-0.49955781897511403,0.9957697571988751
readout,direct_k1_oracle_visibility,0.231,0,8,255,128512,512,-0.00010696333430462723,0.00197898701331424,0.0028948792899398178,0.004807533642121664,0.0,-0.49955781897511403,0.9957697571988751
readout,direct_k1_oracle_visibility,0.231,0,9,511,259328,512,-1.0991218208550313e-05,0.001298761796340614,0.0019855882497434776,0.003162032756093086,0.0,-0.49955781897511403,0.9957697571988751
readout,direct_k1_oracle_visibility,0.231,1,3,7,2816,512,-0.0017689211693940055,0.011391032482832575,0.019032765614681903,0.03177552881785256,0.0,-0.505125934662913,0.9967878291256708
readout,direct_k1_oracle_visibility,0.231,1,4,15,6656,512,-0.0006258225062732159,0.008933152788695331,0.012671853884616202,0.020200166443162314,0.0,-0.505125934662913,0.9967878291256708
readout,direct_k1_oracle_visibility,0.231,1,5,31,14592,512,-0.0001654589186772526,0.005703071239895302,0.008431601775588918,0.013940626604887457,0.0,-0.505125934662913,0.9967878291256708
readout,direct_k1_oracle_visibility,0.231,1,6,63,30720,512,-0.0002857507997532649,0.003972477674703545,0.00577273885263117,0.009656736150926644,0.0,-0.505125934662913,0.9967878291256708
readout,direct_k1_oracle_visibility,0.231,1,7,127,63232,512,-6.445964684873018e-05,0.0026917220801658814,0.004261119345435584,0.006819098162606146,0.0,-0.505125934662913,0.9967878291256708
readout,direct_k1_oracle_visibility,0.231,1,8,255,128512,512,-7.093261317661637e-05,0.001948661729899534,0.002855992427679509,0.004662556087532327,0.0,-0.505125934662913,0.9967878291256708
readout,direct_k1_oracle_visibility,0.231,1,9,511,259328,512,0.00013101915689545107,0.0014806649284528073,0.0019921881431761448,0.0032386746493919287,0.0,-0.505125934662913,0.9967878291256708
readout,direct_k1_oracle_visibility,0.231,2,3,7,2816,512,-1.2869086378514139e-05,0.013043712102147387,0.01975157263504619,0.032706752478787654,0.0,-0.5315259132614701,0.999899679638438
readout,direct_k1_oracle_visibility,0.231,2,4,15,6656,512,0.00014825643360902307,0.008372274756184489,0.012409691547928809,0.01982795311004662,0.0,-0.5315259132614701,0.999899679638438
readout,direct_k1_oracle_visibility,0.231,2,5,31,14592,512,-0.0005351590953264207,0.005327007698772118,0.008581755209496719,0.01386002590555982,0.0,-0.5315259132614701,0.999899679638438
readout,direct_k1_oracle_visibility,0.231,2,6,63,30720,512,0.00030757842869508223,0.0038803010269714,0.0060624235872466185,0.010065042020155793,0.0,-0.5315259132614701,0.999899679638438
readout,direct_k1_oracle_visibility,0.231,2,7,127,63232,512,3.338134258429326e-06,0.0027659345851920314,0.004091367076560427,0.006675943844797939,0.0,-0.5315259132614701,0.999899679638438
readout,direct_k1_oracle_visibility,0.231,2,8,255,128512,512,-1.3322700727069758e-05,0.0020814666922913116,0.0028373670357670524,0.004486730803427708,0.0,-0.5315259132614701,0.999899679638438
readout,direct_k1_oracle_visibility,0.231,2,9,511,259328,512,-6.778431580015121e-05,0.0013419914119364995,0.0019438015725959012,0.003246350702969082,0.0,-0.5315259132614701,0.999899679638438
readout,direct_k1_oracle_visibility,0.317,0,3,7,2816,512,-0.0006609460726547112,0.010467828812823654,0.015623464245733831,0.02559262769902071,0.0,-0.524102527674103,0.9991432139785701
readout,direct_k1_oracle_visibility,0.317,0,4,15,6656,512,-0.0008811524651149982,0.006567021092788339,0.009896157593449027,0.016033437198585354,0.0,-0.524102527674103,0.9991432139785701
readout,direct_k1_oracle_visibility,0.317,0,5,31,14592,512,-0.0002786307322110715,0.004936667988109489,0.007166227696724089,0.012019319781025148,0.0,-0.524102527674103,0.9991432139785701
readout,direct_k1_oracle_visibility,0.317,0,6,63,30720,512,-4.532584210653612e-05,0.0032618868880842644,0.004780088550036237,0.007653136093183521,0.0,-0.524102527674103,0.9991432139785701
readout,direct_k1_oracle_visibility,0.317,0,7,127,63232,512,0.000167604939439292,0.0023226186026051865,0.003370509050887755,0.005469814865818135,0.0,-0.524102527674103,0.9991432139785701
readout,direct_k1_oracle_visibility,0.317,0,8,255,128512,512,0.00016376611650681383,0.0015830216302369637,0.0023053456531507504,0.003815020186896667,0.0,-0.524102527674103,0.9991432139785701
readout,direct_k1_oracle_visibility,0.317,0,9,511,259328,512,1.0650659583555377e-05,0.0010852464075389867,0.0015666483691132776,0.002535583924303142,0.0,-0.524102527674103,0.9991432139785701
readout,direct_k1_oracle_visibility,0.317,1,3,7,2816,512,-0.0008787949066851874,0.011071211763836408,0.01650982792191996,0.0272936177666952,0.0,-0.5070408943374258,0.9979216412237871
readout,direct_k1_oracle_visibility,0.317,1,4,15,6656,512,-0.000821208818767516,0.007100044583589649,0.010920760273072958,0.018519403267401646,0.0,-0.5070408943374258,0.9979216412237871
readout,direct_k1_oracle_visibility,0.317,1,5,31,14592,512,1.1526273621664807e-05,0.004819991807336499,0.007068810322719214,0.011528521075566844,0.0,-0.5070408943374258,0.9979216412237871
readout,direct_k1_oracle_visibility,0.317,1,6,63,30720,512,0.00025642787484386753,0.003471327838918903,0.004834390866978131,0.007635771880660669,0.0,-0.5070408943374258,0.9979216412237871
readout,direct_k1_oracle_visibility,0.317,1,7,127,63232,512,-0.00025791264664837277,0.00236683373204144,0.00346392175778487,0.005584891193648633,0.0,-0.5070408943374258,0.9979216412237871
readout,direct_k1_oracle_visibility,0.317,1,8,255,128512,512,-8.818250699732522e-05,0.0016420028973614387,0.0024311044200897415,0.00410206123058517,0.0,-0.5070408943374258,0.9979216412237871
readout,direct_k1_oracle_visibility,0.317,1,9,511,259328,512,-6.268997903186024e-05,0.001155969204148538,0.0016355237575573676,0.0025845827794124536,0.0,-0.5070408943374258,0.9979216412237871
readout,direct_k1_oracle_visibility,0.317,2,3,7,2816,512,8.256500159825597e-05,0.010279481869562901,0.015379790135827237,0.02559262769902071,0.0,-0.5016003302635497,0.9971250600006616
readout,direct_k1_oracle_visibility,0.317,2,4,15,6656,512,-0.00062471159501859,0.007152744285865487,0.01020506373876048,0.016850208083251716,0.0,-0.5016003302635497,0.9971250600006616
readout,direct_k1_oracle_visibility,0.317,2,5,31,14592,512,-0.0006021187862698674,0.004707207686809822,0.007186455802113242,0.01175770105075544,0.0,-0.5016003302635497,0.9971250600006616
readout,direct_k1_oracle_visibility,0.317,2,6,63,30720,512,-0.0001668707683775139,0.003331713612227394,0.0047621855682418645,0.007697889459095866,0.0,-0.5016003302635497,0.9971250600006616
readout,direct_k1_oracle_visibility,0.317,2,7,127,63232,512,-9.1914584932129e-05,0.0023445078561575017,0.0033986052380290802,0.005410532071055574,0.0,-0.5016003302635497,0.9971250600006616
readout,direct_k1_oracle_visibility,0.317,2,8,255,128512,512,4.781191828218123e-05,0.0016925273084718029,0.0024339984466047408,0.003933818112654253,0.0,-0.5016003302635497,0.9971250600006616
readout,direct_k1_oracle_visibility,0.317,2,9,511,259328,512,0.0001297644348134397,0.0010765916547434695,0.0016210122810176317,0.0026515740972892004,0.0,-0.5016003302635497,0.9971250600006616
readout,global_mle_anchored,0.173,0,3,7,2816,512,0.002068884752105704,0.006410637351395521,0.012238643462461642,0.017296755310151186,0.0,-0.36433704445261805,0.8019248657615601
readout,global_mle_anchored,0.173,0,4,15,6656,512,0.002425219872672413,0.0024278281974978305,0.012321787762934083,0.006406930328922165,0.0234375,-0.36433704445261805,0.8019248657615601
readout,global_mle_anchored,0.173,0,5,31,14592,512,0.0006249360912075896,0.001183485736228479,0.006283214018209388,0.0029042817485227706,0.009765625,-0.36433704445261805,0.8019248657615601
readout,global_mle_anchored,0.173,0,6,63,30720,512,0.00015063323875966206,0.0011001725016829,0.001745661631814313,0.0027611323139610493,0.0,-0.36433704445261805,0.8019248657615601
readout,global_mle_anchored,0.173,0,7,127,63232,512,9.114210830946101e-05,0.0007644596813548982,0.0010314946649379504,0.0017285114455937252,0.0,-0.36433704445261805,0.8019248657615601
readout,global_mle_anchored,0.173,0,8,255,128512,512,-0.0004326350783270261,0.0004472313936642186,0.0007704477346066955,0.0013753371134841016,0.0,-0.36433704445261805,0.8019248657615601
readout,global_mle_anchored,0.173,0,9,511,259328,512,-0.0004042418068996301,0.00011850134278797164,0.0008135939867824489,0.0016122249456038324,0.0,-0.36433704445261805,0.8019248657615601
readout,global_mle_anchored,0.173,1,3,7,2816,512,0.0015847144788237177,0.006798851457378449,0.012823719992386842,0.018041016107801438,0.0,-0.7256884116718866,0.7475174661886952
readout,global_mle_anchored,0.173,1,4,15,6656,512,0.0032179692747982824,0.0028639305983619023,0.01474737072342755,0.007023871809825075,0.033203125,-0.7256884116718866,0.7475174661886952
readout,global_mle_anchored,0.173,1,5,31,14592,512,0.001109762328041275,0.0011595891682837367,0.008229816911039675,0.003081930912491743,0.017578125,-0.7256884116718866,0.7475174661886952
readout,global_mle_anchored,0.173,1,6,63,30720,512,0.0003651466063353537,0.001060209271542406,0.003917180134747621,0.0028886601169347084,0.00390625,-0.7256884116718866,0.7475174661886952
readout,global_mle_anchored,0.173,1,7,127,63232,512,7.42259949029489e-05,0.000696714801981968,0.0010509022512639626,0.0017368696272398315,0.0,-0.7256884116718866,0.7475174661886952
readout,global_mle_anchored,0.173,1,8,255,128512,512,-0.00038461342147494415,0.00047471405348396833,0.0007793186577966601,0.0013300890994931204,0.0,-0.7256884116718866,0.7475174661886952
readout,global_mle_anchored,0.173,1,9,511,259328,512,-0.0003837557979152473,0.00012903185339148415,0.0007801202851213233,0.001573938090488178,0.0,-0.7256884116718866,0.7475174661886952
readout,global_mle_anchored,0.173,2,3,7,2816,512,0.0022414649755241878,0.007575168010426861,0.012592995497029745,0.01995168621743852,0.0,-0.656698183379258,0.8326274730288098
readout,global_mle_anchored,0.173,2,4,15,6656,512,0.001308968554196266,0.002678697121844889,0.010396118754813511,0.0068534185826347105,0.015625,-0.656698183379258,0.8326274730288098
readout,global_mle_anchored,0.173,2,5,31,14592,512,0.0010281091700627132,0.001255139725644519,0.008555641386472341,0.003199433055192014,0.017578125,-0.656698183379258,0.8326274730288098
readout,global_mle_anchored,0.173,2,6,63,30720,512,7.577936497049631e-05,0.0010600643946335336,0.0030178369467802825,0.0027489464848202646,0.001953125,-0.656698183379258,0.8326274730288098
readout,global_mle_anchored,0.173,2,7,127,63232,512,0.00012205706546430939,0.0007961223563632269,0.0011003544481907653,0.0018054382527662172,0.0,-0.656698183379258,0.8326274730288098
readout,global_mle_anchored,0.173,2,8,255,128512,512,-0.00036756915731422923,0.0004495755154505232,0.0007749525549751464,0.0013588404313455457,0.0,-0.656698183379258,0.8326274730288098
readout,global_mle_anchored,0.173,2,9,511,259328,512,-0.00032849999069861635,0.00011249119630293847,0.0007186924727842566,0.0015457068941435864,0.0,-0.656698183379258,0.8326274730288098
readout,global_mle_anchored,0.231,0,3,7,2816,512,-0.0035012208842271353,0.012739466770185032,0.018926125145217066,0.032019371703629874,0.0,-0.2577169927414582,0.7488755896201424
readout,global_mle_anchored,0.231,0,4,15,6656,512,-0.017104627560005775,0.008449679896367412,0.02618841247844079,0.042420128658303455,0.0,-0.2577169927414582,0.7488755896201424
readout,global_mle_anchored,0.231,0,5,31,14592,512,-0.00024541613063805423,0.0011705497437761864,0.004481225634927029,0.0028312527256469265,0.005859375,-0.2577169927414582,0.7488755896201424
readout,global_mle_anchored,0.231,0,6,63,30720,512,-0.0010320617607238736,0.0006285003077040885,0.007201043918957617,0.0016403930543446106,0.01953125,-0.2577169927414582,0.7488755896201424
readout,global_mle_anchored,0.231,0,7,127,63232,512,-0.0003408202471852084,0.000298889066970065,0.004431661478722046,0.0007359308028558304,0.0078125,-0.2577169927414582,0.7488755896201424
readout,global_mle_anchored,0.231,0,8,255,128512,512,-0.0004707164168878397,0.00012582787130603623,0.0048837321861860345,0.00031125517786300685,0.009765625,-0.2577169927414582,0.7488755896201424
readout,global_mle_anchored,0.231,0,9,511,259328,512,-0.0003283585391800625,9.578346070833466e-05,0.0037903656659750134,0.00025004597752442963,0.005859375,-0.2577169927414582,0.7488755896201424
readout,global_mle_anchored,0.231,1,3,7,2816,512,-0.0025673462930479174,0.011806572933592774,0.01908627168026883,0.032777817954778014,0.0,-0.2032526165444724,0.24942509154938375
readout,global_mle_anchored,0.231,1,4,15,6656,512,-0.010696184193966979,0.006001020884018535,0.02060893578591406,0.03996743752872591,0.0,-0.2032526165444724,0.24942509154938375
readout,global_mle_anchored,0.231,1,5,31,14592,512,-0.0006823533934177672,0.0012778321593669706,0.0070348874160440535,0.0031277252409054428,0.015625,-0.2032526165444724,0.24942509154938375
readout,global_mle_anchored,0.231,1,6,63,30720,512,-0.0011602379822429343,0.0006855351150533706,0.0075144657197638446,0.001666519120761956,0.01953125,-0.2032526165444724,0.24942509154938375
readout,global_mle_anchored,0.231,1,7,127,63232,512,-0.0001632583997936976,0.0003562196707875137,0.003160081661602375,0.0007685484554343428,0.00390625,-0.2032526165444724,0.24942509154938375
readout,global_mle_anchored,0.231,1,8,255,128512,512,-0.00027968497352726107,0.00013513987657277904,0.003779228858171886,0.0003134400899536899,0.005859375,-0.2032526165444724,0.24942509154938375
readout,global_mle_anchored,0.231,1,9,511,259328,512,-0.00040651701882360447,9.455492475350658e-05,0.0043953774590653185,0.00024527183364820855,0.0078125,-0.2032526165444724,0.24942509154938375
readout,global_mle_anchored,0.231,2,3,7,2816,512,-0.002858575327007229,0.011559543372795925,0.018307369619351643,0.030841709612870978,0.0,-0.29287946011176946,0.47604793857492
readout,global_mle_anchored,0.231,2,4,15,6656,512,-0.009133302852648989,0.006342278162510762,0.019334013462517598,0.03950998394166297,0.0,-0.29287946011176946,0.47604793857492
readout,global_mle_anchored,0.231,2,5,31,14592,512,-0.0013829744184852277,0.0012322363700224687,0.00912052457340288,0.003237607776703112,0.02734375,-0.29287946011176946,0.47604793857492
readout,global_mle_anchored,0.231,2,6,63,30720,512,-0.0007761629305013673,0.0007081634008429122,0.006845046698056831,0.0015877040573391789,0.015625,-0.29287946011176946,0.47604793857492
readout,global_mle_anchored,0.231,2,7,127,63232,512,-0.0005520577017660566,0.0003012132094666886,0.005362874149621473,0.0007748347068177259,0.01171875,-0.29287946011176946,0.47604793857492
readout,global_mle_anchored,0.231,2,8,255,128512,512,-0.0010588035265836904,0.00013672920673074573,0.007243837651688897,0.0003524400110722026,0.021484375,-0.29287946011176946,0.47604793857492
readout,global_mle_anchored,0.231,2,9,511,259328,512,-0.0002095963596399908,0.00010125703951235909,0.0030860386288249207,0.0002624208666385575,0.00390625,-0.29287946011176946,0.47604793857492
readout,global_mle_anchored,0.317,0,3,7,2816,512,-9.651936935145544e-05,0.005003615637630576,0.007320338490842272,0.012171051712740678,0.0,-0.43719418544410654,0.9855666904167498
readout,global_mle_anchored,0.317,0,4,15,6656,512,-0.0016296196101574512,0.005297728032895382,0.007751073321093973,0.012925479867714196,0.0,-0.43719418544410654,0.9855666904167498
readout,global_mle_anchored,0.317,0,5,31,14592,512,-0.0021667397624008933,0.0016762964455597218,0.007345017017138008,0.015718128625568605,0.0,-0.43719418544410654,0.9855666904167498
readout,global_mle_anchored,0.317,0,6,63,30720,512,3.424974796312208e-05,0.0005998891049522059,0.0008833190555021554,0.001440523170501146,0.0,-0.43719418544410654,0.9855666904167498
readout,global_mle_anchored,0.317,0,7,127,63232,512,6.308299956309105e-05,0.00026858437609775243,0.0007057948034575345,0.0007416179458403673,0.00390625,-0.43719418544410654,0.9855666904167498
readout,global_mle_anchored,0.317,0,8,255,128512,512,2.4653393869644713e-05,0.00012907974997170002,0.0004635474381401135,0.000339094350883501,0.00390625,-0.43719418544410654,0.9855666904167498
readout,global_mle_anchored,0.317,0,9,511,259328,512,-1.8515796406104457e-05,0.00010350046685697611,0.0003605374162861337,0.0002798677585259258,0.001953125,-0.43719418544410654,0.9855666904167498
readout,global_mle_anchored,0.317,1,3,7,2816,512,-0.00036802817118314346,0.005395425573675006,0.0074973380689674655,0.012170481157178798,0.0,-0.7918737483049894,0.9480474839486355
readout,global_mle_anchored,0.317,1,4,15,6656,512,-0.0012861656653300746,0.004900593625072502,0.007736990558460714,0.01313381933638247,0.0,-0.7918737483049894,0.9480474839486355
readout,global_mle_anchored,0.317,1,5,31,14592,512,-0.002454309217867656,0.001856230021974381,0.007489297706899854,0.01506544492381781,0.0,-0.7918737483049894,0.9480474839486355
readout,global_mle_anchored,0.317,1,6,63,30720,512,0.0002116985077524336,0.0006675287331068813,0.001075304127736337,0.0017647485978147248,0.0,-0.7918737483049894,0.9480474839486355
readout,global_mle_anchored,0.317,1,7,127,63232,512,2.307087294067811e-05,0.0002854661362482469,0.00043913731710981994,0.0007165241213584921,0.0,-0.7918737483049894,0.9480474839486355
readout,global_mle_anchored,0.317,1,8,255,128512,512,1.6199583986353794e-05,0.0001320200069998001,0.0003680666987160175,0.0003141631241309117,0.001953125,-0.7918737483049894,0.9480474839486355
readout,global_mle_anchored,0.317,1,9,511,259328,512,-2.1958636272911836e-05,9.848486173960613e-05,0.00017482046779070007,0.00026159328553056497,0.0,-0.7918737483049894,0.9480474839486355
readout,global_mle_anchored,0.317,2,3,7,2816,512,0.00016193159637639676,0.006018292122783625,0.00861759624743167,0.014252544163857862,0.0,-0.836161858974135,0.9748674830713517
readout,global_mle_anchored,0.317,2,4,15,6656,512,-0.0009452084498949298,0.004874671019252291,0.00785714921914928,0.013204389089649212,0.0,-0.836161858974135,0.9748674830713517
readout,global_mle_anchored,0.317,2,5,31,14592,512,-0.0014790469618049529,0.0017870930341892244,0.005799740606206686,0.005869403460909287,0.0,-0.836161858974135,0.9748674830713517
readout,global_mle_anchored,0.317,2,6,63,30720,512,0.00011941397274289889,0.0007188993541817623,0.0010696386899925988,0.0018209368448781583,0.0,-0.836161858974135,0.9748674830713517
readout,global_mle_anchored,0.317,2,7,127,63232,512,6.427188819302376e-05,0.00031538461077815216,0.0007510706782602344,0.000746025905796316,0.00390625,-0.836161858974135,0.9748674830713517
readout,global_mle_anchored,0.317,2,8,255,128512,512,2.0871203379624337e-05,0.00014178374856635423,0.0003891462871808611,0.0003478538463455972,0.001953125,-0.836161858974135,0.9748674830713517
readout,global_mle_anchored,0.317,2,9,511,259328,512,-3.091326879717249e-05,0.00010989437355876652,0.0001832612934809383,0.0002706074577499773,0.0,-0.836161858974135,0.9748674830713517
readout,global_mle_nominal_unanchored,0.173,0,3,7,1408,512,0.00474917489730986,0.007360447849258295,0.011635628090316482,0.01722004554560866,0.0,-0.23718537342456752,0.39821221585553535
readout,global_mle_nominal_unanchored,0.173,0,4,15,3328,512,0.0011477494714451364,0.002374648652999009,0.007914059549774647,0.006443111589863678,0.005859375,-0.23718537342456752,0.39821221585553535
readout,global_mle_nominal_unanchored,0.173,0,5,31,7296,512,-9.983830407711558e-05,0.0010795436295602534,0.004258564533702688,0.0028569626253562037,0.00390625,-0.23718537342456752,0.39821221585553535
readout,global_mle_nominal_unanchored,0.173,0,6,63,15360,512,0.0001683700814115452,0.0007746956267988825,0.0012028135062991329,0.0019438041794374585,0.0,-0.23718537342456752,0.39821221585553535
readout,global_mle_nominal_unanchored,0.173,0,7,127,31616,512,6.752126767922695e-05,0.0005224413411231005,0.0007700557898680178,0.001268428748845849,0.0,-0.23718537342456752,0.39821221585553535
readout,global_mle_nominal_unanchored,0.173,0,8,255,64256,512,-0.0002945423288757687,0.0003361056806931717,0.0005169414513217554,0.0008639108613739484,0.0,-0.23718537342456752,0.39821221585553535
readout,global_mle_nominal_unanchored,0.173,0,9,511,129664,512,-0.00041838054895979027,0.00010077503660217701,0.0007860582890296956,0.0015028475779312962,0.0,-0.23718537342456752,0.39821221585553535
readout,global_mle_nominal_unanchored,0.173,1,3,7,1408,512,0.0028458633850885207,0.006092743611890203,0.010304589057220245,0.015602023259177231,0.0,-0.4187275896613643,0.8700804409250346
readout,global_mle_nominal_unanchored,0.173,1,4,15,3328,512,0.0006043325634865204,0.00254180440930378,0.008289453713070537,0.005822122607655706,0.009765625,-0.4187275896613643,0.8700804409250346
readout,global_mle_nominal_unanchored,0.173,1,5,31,7296,512,-0.0001960267469612864,0.001140875856130985,0.0017007289732304167,0.002783993446018951,0.0,-0.4187275896613643,0.8700804409250346
readout,global_mle_nominal_unanchored,0.173,1,6,63,15360,512,-7.364294506873037e-06,0.0010226198447602364,0.00149417021469954,0.002480950999800921,0.0,-0.4187275896613643,0.8700804409250346
readout,global_mle_nominal_unanchored,0.173,1,7,127,31616,512,0.00010094720660391854,0.0006802111137175909,0.0009547606534591408,0.0015828366804680333,0.0,-0.4187275896613643,0.8700804409250346
readout,global_mle_nominal_unanchored,0.173,1,8,255,64256,512,-0.00025136403620892867,0.00033551954660467065,0.0006199406754011019,0.0011684564496973555,0.0,-0.4187275896613643,0.8700804409250346
readout,global_mle_nominal_unanchored,0.173,1,9,511,129664,512,-0.0002577571363859277,9.298298581049413e-05,0.0006410730199887063,0.0014651161156392868,0.0,-0.4187275896613643,0.8700804409250346
readout,global_mle_nominal_unanchored,0.173,2,3,7,1408,512,-0.006360029832566533,0.008001276608405841,0.011517881605807535,0.017481080246537866,0.0,-0.5342438052774285,0.9961966715115272
readout,global_mle_nominal_unanchored,0.173,2,4,15,3328,512,0.0022096222385069586,0.002436018547586627,0.013027256974191489,0.006347943386733427,0.02734375,-0.5342438052774285,0.9961966715115272
readout,global_mle_nominal_unanchored,0.173,2,5,31,7296,512,0.0006039338055977561,0.0010594690688826847,0.005001428400146161,0.002562858521085491,0.005859375,-0.5342438052774285,0.9961966715115272
readout,global_mle_nominal_unanchored,0.173,2,6,63,15360,512,-0.00034802492665120255,0.00117179141483649,0.0016317983776243758,0.0026152099559663276,0.0,-0.5342438052774285,0.9961966715115272
readout,global_mle_nominal_unanchored,0.173,2,7,127,31616,512,8.446459526087469e-05,0.0009762449184497202,0.0011613983819709398,0.0018330155638200763,0.0,-0.5342438052774285,0.9961966715115272
readout,global_mle_nominal_unanchored,0.173,2,8,255,64256,512,-0.00023258819689897514,0.00039591278299624943,0.000741069845034217,0.0013662761078199414,0.0,-0.5342438052774285,0.9961966715115272
readout,global_mle_nominal_unanchored,0.173,2,9,511,129664,512,-0.0001569289782069605,8.271594178607677e-05,0.0005344377922252927,0.0013977322843864715,0.0,-0.5342438052774285,0.9961966715115272
readout,global_mle_nominal_unanchored,0.231,0,3,7,1408,512,-0.0030068260295041394,0.007982336899869866,0.012248314885663854,0.01962259106381712,0.0,-0.5448236021086189,0.594257798023823
readout,global_mle_nominal_unanchored,0.231,0,4,15,3328,512,-0.016887407024113038,0.008548811247576824,0.024106638438465406,0.0399835248718121,0.0,-0.5448236021086189,0.594257798023823
readout,global_mle_nominal_unanchored,0.231,0,5,31,7296,512,-0.0015160947302888805,0.001312763211630416,0.010045418000981268,0.0033243391694424175,0.033203125,-0.5448236021086189,0.594257798023823
readout,global_mle_nominal_unanchored,0.231,0,6,63,15360,512,-0.0015416323197361137,0.0005858625492892872,0.008732960021743013,0.0017123503096016098,0.025390625,-0.5448236021086189,0.594257798023823
readout,global_mle_nominal_unanchored,0.231,0,7,127,31616,512,-2.424658633190524e-05,0.0002783168981059514,0.0022664649619876967,0.0006802014551148235,0.001953125,-0.5448236021086189,0.594257798023823
readout,global_mle_nominal_unanchored,0.231,0,8,255,64256,512,-0.00017353444163906162,0.00012926649235872611,0.0030881153237816974,0.00032058552129086434,0.00390625,-0.5448236021086189,0.594257798023823
readout,global_mle_nominal_unanchored,0.231,0,9,511,129664,512,-0.00014486382906506168,9.058673634697312e-05,0.002177512532381915,0.00023604838948629027,0.001953125,-0.5448236021086189,0.594257798023823
readout,global_mle_nominal_unanchored,0.231,1,3,7,1408,512,-0.002913276999375186,0.01106127689524622,0.015712422475887725,0.025567007229464124,0.0,-0.14439112251488906,0.9418820027592291
readout,global_mle_nominal_unanchored,0.231,1,4,15,3328,512,-0.010085144037404598,0.005296373426325607,0.02091450764593551,0.03985528067486913,0.0,-0.14439112251488906,0.9418820027592291
readout,global_mle_nominal_unanchored,0.231,1,5,31,7296,512,-0.0009284469248221072,0.0011762836865793769,0.007386485849875112,0.00309590334352849,0.017578125,-0.14439112251488906,0.9418820027592291
readout,global_mle_nominal_unanchored,0.231,1,6,63,15360,512,-0.0004713978470248792,0.0005973503020196974,0.005110043557412439,0.0015137272126335374,0.009765625,-0.14439112251488906,0.9418820027592291
readout,global_mle_nominal_unanchored,0.231,1,7,127,31616,512,-0.0005048357919359425,0.00028911899873856894,0.004907637199373771,0.0007067046482285705,0.009765625,-0.14439112251488906,0.9418820027592291
readout,global_mle_nominal_unanchored,0.231,1,8,255,64256,512,-0.0003657178709058073,0.00014430516129253224,0.00437900558969324,0.00033540950150906534,0.0078125,-0.14439112251488906,0.9418820027592291
readout,global_mle_nominal_unanchored,0.231,1,9,511,129664,512,-0.00029580606705423285,9.280467938159453e-05,0.0037678985408311294,0.00022562976222014478,0.005859375,-0.14439112251488906,0.9418820027592291
readout,global_mle_nominal_unanchored,0.231,2,3,7,1408,512,-0.007602021819003518,0.02502564983811531,0.028401347823605854,0.04234378923318467,0.0,-0.11472525405345316,0.15304045019620316
readout,global_mle_nominal_unanchored,0.231,2,4,15,3328,512,-0.006221957548057516,0.004867453068876718,0.017422804682412585,0.03869372861380912,0.0,-0.11472525405345316,0.15304045019620316
readout,global_mle_nominal_unanchored,0.231,2,5,31,7296,512,-0.0006105372422859079,0.001281666209543994,0.0030529799199868098,0.0030126564148808574,0.001953125,-0.11472525405345316,0.15304045019620316
readout,global_mle_nominal_unanchored,0.231,2,6,63,15360,512,-9.873725730497052e-05,0.0006162930665084138,0.003368847373466156,0.0015854072439056817,0.00390625,-0.11472525405345316,0.15304045019620316
readout,global_mle_nominal_unanchored,0.231,2,7,127,31616,512,-0.0006525822630497335,0.00030148781809970215,0.005404909106752255,0.0007229259394855998,0.01171875,-0.11472525405345316,0.15304045019620316
readout,global_mle_nominal_unanchored,0.231,2,8,255,64256,512,-0.00016111030907225987,0.00014326700862296593,0.0030779574078944514,0.00033510868985338896,0.00390625,-0.11472525405345316,0.15304045019620316
readout,global_mle_nominal_unanchored,0.231,2,9,511,129664,512,-0.00016714773242884617,9.953778361250498e-05,0.00308882822037427,0.000243437243615266,0.00390625,-0.11472525405345316,0.15304045019620316
readout,global_mle_nominal_unanchored,0.317,0,3,7,1408,512,-0.0024528245356187917,0.005161896644004849,0.007709782162516052,0.012766539039455684,0.0,-0.9487198338013606,0.9007474762840579
readout,global_mle_nominal_unanchored,0.317,0,4,15,3328,512,-0.00045619576639371884,0.0030140673897722237,0.004584941871932255,0.007410447126151727,0.0,-0.9487198338013606,0.9007474762840579
readout,global_mle_nominal_unanchored,0.317,0,5,31,7296,512,-0.001752848303042731,0.0014029271339133231,0.005669010054429254,0.004194023910523604,0.0,-0.9487198338013606,0.9007474762840579
readout,global_mle_nominal_unanchored,0.317,0,6,63,15360,512,0.00032872485750629066,0.000641445704954835,0.0009746179384142848,0.0015520903966434463,0.0,-0.9487198338013606,0.9007474762840579
readout,global_mle_nominal_unanchored,0.317,0,7,127,31616,512,0.00013209329402424919,0.0002936390907317399,0.0007245381600893639,0.0007067769164335603,0.00390625,-0.9487198338013606,0.9007474762840579
readout,global_mle_nominal_unanchored,0.317,0,8,255,64256,512,-3.577930293652276e-06,0.0001251207045118996,0.00018967984621940976,0.00030420308763027263,0.0,-0.9487198338013606,0.9007474762840579
