reduction_index,source,graph6,reduced_graph6,n,leaf,neighbour,coverage,total_time,screen_steps,original_success,reduced_success,absolute_difference
789,unit_disk,K?SfGBBH??O@,I?SfGBBH?,12,10,11,1.0,5.0,120,0.30463313844913026,0.45882863153309406,0.1541954930839638
760,unit_disk,JTOAV_CQoG_,HTPNa[@,11,8,5,1.0,10.0,120,0.5164813778744766,0.6706659378151866,0.15418455994071
201,atlas,Fko`?,Du?,7,5,2,1.0,5.0,120,0.7020237804096405,0.8561218836120406,0.15409810320240003
202,atlas,Fko`?,Du?,7,6,2,1.0,5.0,120,0.7020237804096405,0.8561218836120406,0.15409810320240003
254,atlas,FjKGO,DxG,7,0,1,1.0,5.0,120,0.7103819140967935,0.864329692688148,0.15394777859135444
307,atlas,FMs`?,D^?,7,5,2,1.0,5.0,120,0.42222055543009823,0.5760749723277329,0.15385441689763463
308,atlas,FMs`?,D^?,7,6,2,1.0,5.0,120,0.42222055543009823,0.5760749723277329,0.15385441689763463
548,atlas,FjvGG,Djs,7,6,5,1.0,5.0,120,0.6982552780619787,0.8520827327036458,0.15382745464166703
320,atlas,FhDIO,DhG,7,0,1,1.0,10.0,120,0.36201576419561377,0.5157443594477867,0.15372859525217297
486,atlas,F~aH?,D{c,7,6,2,1.0,5.0,120,0.7792591209800683,0.9329370525096342,0.15367793152956588
111,atlas,F??Fw,D??,7,0,6,1.0,10.0,120,0.2678511075070563,0.4212200402657873,0.15336893275873098
112,atlas,F??Fw,D??,7,1,6,1.0,10.0,120,0.2678511075070563,0.4212200402657873,0.15336893275873098
113,atlas,F??Fw,D??,7,2,6,1.0,10.0,120,0.2678511075070563,0.4212200402657873,0.15336893275873098
114,atlas,F??Fw,D??,7,3,6,1.0,10.0,120,0.2678511075070563,0.4212200402657873,0.15336893275873098
115,atlas,F??Fw,D??,7,4,6,1.0,10.0,120,0.2678511075070563,0.4212200402657873,0.15336893275873098
116,atlas,F??Fw,D??,7,5,6,1.0,10.0,120,0.2678511075070563,0.4212200402657873,0.15336893275873098
601,atlas,Fn}GG,Dn{,7,6,5,1.0,5.0,120,0.29309004757341434,0.44641227508365683,0.1533222275102425
396,atlas,FB}G_,DFc,7,6,3,1.0,5.0,120,0.7111885724281133,0.8643296926881476,0.15314112026003435
189,atlas,FbW`?,Di?,7,5,2,1.0,5.0,120,0.6245959106986084,0.7770609755515069,0.15246506485289846
190,atlas,FbW`?,Di?,7,6,2,1.0,5.0,120,0.6245959106986084,0.7770609755515069,0.15246506485289846
273,atlas,FFwG_,DFC,7,5,4,1.0,5.0,120,0.63222063925799,0.7845556346290848,0.15233499537109485
274,atlas,FFwG_,DFC,7,6,3,1.0,5.0,120,0.63222063925799,0.7845556346290848,0.15233499537109485
229,atlas,FK_h_,DpO,7,1,2,1.0,5.0,120,0.3558140229886635,0.508121826018677,0.15230780303001346
293,atlas,Fmo`?,D}?,7,5,2,1.0,10.0,120,0.26531153132439567,0.4176147402927686,0.15230320896837296
294,atlas,Fmo`?,D}?,7,6,2,1.0,10.0,120,0.26531153132439567,0.4176147402927686,0.15230320896837296
275,atlas,FxUA?,Dl_,7,5,0,1.0,10.0,120,0.35209919676008933,0.5043028756125115,0.1522036788524222
8,atlas,D?{,B?,5,0,4,1.0,5.0,120,0.7845556346290862,0.9367549000698151,0.15219926544072893
9,atlas,D?{,B?,5,1,4,1.0,5.0,120,0.7845556346290862,0.9367549000698151,0.15219926544072893
10,atlas,D?{,B?,5,2,4,1.0,5.0,120,0.7845556346290862,0.9367549000698151,0.15219926544072893
11,atlas,D?{,B?,5,3,4,1.0,5.0,120,0.7845556346290862,0.9367549000698151,0.15219926544072893
141,atlas,Fk_`?,Ds?,7,5,2,1.0,5.0,120,0.6249187494383056,0.7770609755515069,0.15214222611320127
142,atlas,Fk_`?,Ds?,7,6,2,1.0,5.0,120,0.6249187494383056,0.7770609755515069,0.15214222611320127
139,atlas,Fk_`?,DaO,7,3,0,1.0,5.0,120,0.6249187494383056,0.7770609755515067,0.15214222611320105
140,atlas,Fk_`?,DaO,7,4,0,1.0,5.0,120,0.6249187494383056,0.7770609755515067,0.15214222611320105
231,atlas,FMo@G,DMo,7,5,6,1.0,5.0,120,0.37120607765779007,0.5230901662679984,0.15188408861020836
572,atlas,FlfoO,Dl{,7,6,4,1.0,10.0,120,0.5542787563873559,0.7058580496123535,0.15157929322499764
514,atlas,Flf`?,Dto,7,6,2,1.0,5.0,120,0.7814738554239821,0.9329370525096342,0.15146319708565215
265,atlas,Flg`?,Ds?,7,5,2,1.0,5.0,120,0.6257962835692064,0.7770609755515069,0.15126469198230053
266,atlas,Flg`?,Ds?,7,6,2,1.0,5.0,120,0.6257962835692064,0.7770609755515069,0.15126469198230053
404,atlas,Flec?,DhO,7,6,0,1.0,10.0,120,0.3645067107703862,0.5157443594477861,0.15123764867739986
575,atlas,FyUx?,Djk,7,6,2,1.0,5.0,120,0.6630144800252751,0.8135071887114438,0.1504927086861687
548,atlas,FjvGG,Djs,7,6,5,1.0,10.0,120,0.5467182605047153,0.6971628964984188,0.1504446359937035
328,atlas,F_sPg,DfG,7,2,6,1.0,5.0,120,0.8067544586948444,0.9571425786018872,0.15038811990704282
462,atlas,F~`_G,D}C,7,4,0,1.0,5.0,120,0.7530165267365783,0.9033659338768653,0.150349407140287
611,atlas,F}~I?,Dvc,7,6,1,1.0,10.0,120,0.2117647003907652,0.3620561984020246,0.15029149801125938
723,unit_disk,I`TXExKC?,GaSeqo,10,9,3,0.8888888888888888,10.0,120,0.6160310321881315,0.7659743597434594,0.1499433275553279
472,atlas,F|e__,D{g,7,6,3,1.0,10.0,120,0.23742593295271291,0.38687185836940063,0.14944592541668772
174,atlas,FMpA?,DS?,7,5,1,1.0,5.0,120,0.576004563609603,0.7252519169424817,0.14924735333287875
175,atlas,FMpA?,DS?,7,6,1,1.0,5.0,120,0.576004563609603,0.7252519169424817,0.14924735333287875
173,atlas,FMpA?,Do?,7,2,1,1.0,5.0,120,0.576004563609603,0.7252519169424806,0.14924735333287764
542,atlas,F^Mg_,DXk,7,6,3,1.0,5.0,120,0.4749652394644459,0.6240979723390875,0.14913273287464157
108,atlas,En{G,Cn,6,5,4,1.0,10.0,120,0.3479511691214634,0.4964482844092489,0.14849711528778547
269,atlas,FhDb?,Dk_,7,0,1,1.0,5.0,120,0.6815006778786326,0.8299891303728327,0.14848845249420017
281,atlas,FxSI?,DxO,7,5,4,1.0,5.0,120,0.47672151359975756,0.6251365048081512,0.14841499120839363
392,atlas,F~AGG,D~?,7,4,5,1.0,5.0,120,0.6812892099822292,0.8296249022831993,0.1483356923009701
393,atlas,F~AGG,D~?,7,6,5,1.0,5.0,120,0.6812892099822292,0.8296249022831993,0.1483356923009701
580,atlas,F~{OO,D~C,7,5,3,1.0,5.0,120,0.6861094940993315,0.8343983275726448,0.14828883347331323
581,atlas,F~{OO,D~C,7,6,4,1.0,5.0,120,0.6861094940993315,0.8343983275726448,0.14828883347331323
13,atlas,DBc,BO,5,1,3,1.0,5.0,120,0.8299891303728322,0.9782537865967821,0.1482646562239499
14,atlas,DBc,BO,5,2,3,1.0,5.0,120,0.8299891303728322,0.9782537865967821,0.1482646562239499
378,atlas,FlkG_,DlC,7,5,4,1.0,5.0,120,0.37513152584843973,0.5230901662679983,0.14795864041955858
379,atlas,FlkG_,DlC,7,6,3,1.0,5.0,120,0.37513152584843973,0.5230901662679983,0.14795864041955858
201,atlas,Fko`?,Du?,7,5,2,1.0,10.0,120,0.32023339794196576,0.4681423821583367,0.14790898421637094
202,atlas,Fko`?,Du?,7,6,2,1.0,10.0,120,0.32023339794196576,0.4681423821583367,0.14790898421637094
553,atlas,F^MgG,D^K,7,6,5,1.0,5.0,120,0.5097847662951038,0.6576308612743248,0.14784609497922097
679,unit_disk,H`QpiKq,FN[ZO,9,4,1,1.0,10.0,120,0.41135677933587955,0.5590598217028957,0.14770304236701615
598,atlas,F}bBg,Ds{,7,4,0,1.0,5.0,120,0.5099708675589814,0.657630861274325,0.14765999371534366
398,atlas,F?~oO,D?{,7,6,4,1.0,5.0,120,0.6372894869413944,0.7845556346290862,0.14726614768769175
249,atlas,FE|A?,DV?,7,5,1,1.0,10.0,120,0.3211964247025959,0.4681423821583369,0.14694595745574102
250,atlas,FE|A?,DV?,7,6,1,1.0,10.0,120,0.3211964247025959,0.4681423821583369,0.14694595745574102
529,atlas,Fn{_O,DnG,7,6,4,1.0,10.0,120,0.652830977784353,0.7991646704340485,0.14633369264969553
255,atlas,FjKGO,Dj?,7,5,4,1.0,5.0,120,0.7103819140967935,0.8561218836120407,0.14573996951524715
256,atlas,FjKGO,Dj?,7,6,4,1.0,5.0,120,0.7103819140967935,0.8561218836120407,0.14573996951524715
578,atlas,F~|A?,D~?,7,5,1,1.0,5.0,120,0.6841184712559494,0.8296249022831993,0.14550643102724992
579,atlas,F~|A?,D~?,7,6,1,1.0,5.0,120,0.6841184712559494,0.8296249022831993,0.14550643102724992
597,atlas,FyVx?,Dj{,7,6,2,1.0,5.0,120,0.5773257690747063,0.7228052713359552,0.14547950226124884
695,unit_disk,HTWST_{,Fxbb_,9,1,4,1.0,10.0,120,0.4014801995362018,0.5467182605047138,0.14523806096851205
404,atlas,Flec?,DhO,7,6,0,1.0,5.0,120,0.6848128302275862,0.8299891303728328,0.14517630014524663
758,unit_disk,JJXoBp|A{g?,H}wFfsV,11,0,10,1.0,10.0,120,0.45032483847951293,0.5954030411187856,0.14507820263927268
25,atlas,DJ{,Bw,5,0,4,1.0,5.0,120,0.8343983275726463,0.9794610736954107,0.14506274612276437
198,atlas,Fg?hg,DgK,7,3,6,1.0,10.0,120,0.36693005193136974,0.5114693133121094,0.1445392613807397
199,atlas,Fg?hg,DgK,7,4,5,1.0,10.0,120,0.36693005193136974,0.5114693133121094,0.1445392613807397
26,atlas,E?Bw,C?,6,0,5,1.0,5.0,120,0.7722003423187174,0.9165749096823304,0.14437456736361298
27,atlas,E?Bw,C?,6,1,5,1.0,5.0,120,0.7722003423187174,0.9165749096823304,0.14437456736361298
28,atlas,E?Bw,C?,6,2,5,1.0,5.0,120,0.7722003423187174,0.9165749096823304,0.14437456736361298
29,atlas,E?Bw,C?,6,3,5,1.0,5.0,120,0.7722003423187174,0.9165749096823304,0.14437456736361298
30,atlas,E?Bw,C?,6,4,5,1.0,5.0,120,0.7722003423187174,0.9165749096823304,0.14437456736361298
513,atlas,Flf__,Dkw,7,6,3,1.0,5.0,120,0.7590908222606843,0.9033659338768654,0.14427511161618112
204,atlas,Fpq?_,Du_,7,6,3,1.0,10.0,120,0.38982960377978315,0.5338621636927393,0.14403255991295616
541,atlas,FjvI?,DLc,7,6,1,1.0,10.0,120,0.6366459993023197,0.7804965830877036,0.14385058378538396
476,atlas,FlfO_,Dko,7,6,3,1.0,5.0,120,0.4816600125338738,0.625136504808151,0.14347649227427717
64,atlas,EQKo,Ci,6,0,2,1.0,10.0,120,0.37188175659547484,0.5148959499630903,0.14301419336761545
65,atlas,EQKo,Ci,6,1,3,1.0,10.0,120,0.37188175659547484,0.5148959499630903,0.14301419336761545
275,atlas,FxUA?,Dl_,7,5,0,1.0,5.0,120,0.38010330467040704,0.523090166267999,0.14298686159759194
678,unit_disk,HGadH`e,FaTeo,9,4,0,1.0,10.0,120,0.40209549010039847,0.5447240628948263,0.14262857279442787
227,atlas,FMo`?,D]?,7,5,2,1.0,5.0,120,0.6560350038418544,0.7986578287508211,0.14262282490896672
228,atlas,FMo`?,D]?,7,6,2,1.0,5.0,120,0.6560350038418544,0.7986578287508211,0.14262282490896672
610,atlas,F~{WO,D~C,7,6,4,1.0,5.0,120,0.6917934723754635,0.8343983275726448,0.14260485519718125
96,atlas,EjsG,Cj,6,5,4,1.0,5.0,120,0.73250024657625,0.8749708955141827,0.1424706489379327
374,atlas,F~_?g,DwK,7,4,0,1.0,5.0,120,0.8147292324970653,0.957142578601887,0.1424133461048217
411,atlas,Fxe_O,Dxg,7,6,4,1.0,10.0,120,0.2447919308723357,0.38687185836940036,0.14207992749706466
633,unit_disk,G~JsGC,E~cG,8,4,2,1.0,5.0,120,0.6842681082732932,0.8261465103610084,0.14187840208771518
370,atlas,FjsH?,DjG,7,5,4,1.0,5.0,120,0.48328201529746007,0.6251365048081512,0.14185448951069113
636,unit_disk,G~aoN_,EzF_,8,4,0,1.0,5.0,120,0.6844184228743156,0.8261465103610083,0.14172808748669263
583,atlas,F~Xo_,DzW,7,6,3,1.0,10.0,120,0.22033182584935102,0.3620561984020243,0.14172437255267328
464,atlas,FZSwO,DzG,7,0,2,1.0,5.0,120,0.48259764898753216,0.6240979723390881,0.141500323351556
465,atlas,FZSwO,DZK,7,6,4,1.0,5.0,120,0.48259764898753216,0.6240979723390876,0.14150032335155543
436,atlas,F~AGO,D~_,7,6,4,1.0,10.0,120,0.5344908823443837,0.6759756240795742,0.14148474173519054
780,unit_disk,KOkWwUgnywV},IfKwmb~~w,12,1,10,1.0,5.0,120,0.420695371363349,0.5617372370433473,0.14104186567999832
695,unit_disk,HTWST_{,Fxbb_,9,1,4,1.0,5.0,120,0.5574206597751522,0.6982552780619786,0.14083461828682642
371,atlas,FjsH?,DnC,7,6,2,1.0,5.0,120,0.48328201529746007,0.6240979723390879,0.14081595704162786
131,atlas,FiO_G,DCC,7,0,1,1.0,5.0,120,0.5844985550418526,0.7252519169424815,0.14075336190062893
132,atlas,FiO_G,DAC,7,3,1,1.0,5.0,120,0.5844985550418526,0.7252519169424815,0.14075336190062893
133,atlas,FiO_G,DAC,7,4,1,1.0,5.0,120,0.5844985550418526,0.7252519169424815,0.14075336190062893
487,atlas,FO~oG,DO{,7,6,5,1.0,5.0,120,0.7235858634047128,0.8643296926881475,0.14074382928343476
704,unit_disk,IATK`DWQG,GTdDcc,10,0,6,1.0,5.0,120,0.3742948233628508,0.5149352560922961,0.14064043272944526
99,atlas,Ev`_,C],6,4,0,1.0,5.0,120,0.6756371461271296,0.8162416695660463,0.14060452343891672
44,atlas,EBe?,CX,6,5,0,1.0,10.0,120,0.3742946692591896,0.514895949963092,0.14060128070390238
100,atlas,EXSw,CZ,6,0,2,1.0,10.0,120,0.41615578940502657,0.5565140787866716,0.14035828938164502
529,atlas,Fn{_O,DnG,7,6,4,1.0,5.0,120,0.7631115714967536,0.9033659338768649,0.14025436238011135
104,atlas,E~`_,C},6,4,0,1.0,10.0,120,0.3563064191281728,0.4964482844092489,0.14014186528107608
762,unit_disk,Kut^vtWwvv_G,Iut^qra}w,12,11,7,1.0,10.0,120,0.39353515627305896,0.533305195531478,0.13977003925841908
209,atlas,Fpa?g,D_S,7,1,0,1.0,5.0,120,0.808699640651244,0.948436239587541,0.13973659893629697
210,atlas,Fpa?g,DGK,7,4,0,1.0,5.0,120,0.808699640651244,0.9484362395875408,0.13973659893629675
571,atlas,FzNG_,Dxs,7,6,3,1.0,5.0,120,0.673870018486862,0.813507188711444,0.139637170224582
192,atlas,FiO`G,DAS,7,3,1,1.0,5.0,120,0.7981033794914683,0.9377156474462851,0.13961226795481685
193,atlas,FiO`G,DAS,7,4,1,1.0,5.0,120,0.7981033794914683,0.9377156474462851,0.13961226795481685
191,atlas,FiO`G,DCc,7,0,1,1.0,5.0,120,0.7981033794914683,0.9377156474462841,0.13961226795481585
383,atlas,FXSwO,DXK,7,6,4,1.0,5.0,120,0.7251174286537563,0.864329692688148,0.1392122640343917
382,atlas,FXSwO,DZG,7,0,2,1.0,5.0,120,0.7251174286537563,0.8643296926881471,0.1392122640343908
488,atlas,F^eH?,D\c,7,6,2,1.0,5.0,120,0.7641834665827806,0.9033659338768644,0.1391824672940838
582,atlas,F~Xq?,DyW,7,6,1,1.0,10.0,120,0.247756703993976,0.3868718583694009,0.1391151543754249
692,unit_disk,HCecqE[,FTqto,9,1,7,1.0,5.0,120,0.15406445342303096,0.29309004757341445,0.13902559415038349
725,unit_disk,Iep??SCXG,G}O?gO,10,2,9,1.0,10.0,120,0.2651148436953455,0.40406147387456726,0.13894663017922176
96,atlas,EjsG,Cj,6,5,4,1.0,10.0,120,0.4176611315763148,0.556514078786672,0.13885294721035724
758,unit_disk,JJXoBp|A{g?,H}wFfsV,11,0,10,1.0,5.0,120,0.27452827787289835,0.41317299474352187,0.13864471687062352
325,atlas,FxOWO,DxC,7,6,4,0.8333333333333334,10.0,120,0.6421458495538651,0.7804965830877041,0.13835073353383898
271,atlas,FmW`?,Dy?,7,5,2,1.0,5.0,120,0.7178235201193969,0.8561218836120403,0.13829836349264346
272,atlas,FmW`?,Dy?,7,6,2,1.0,5.0,120,0.7178235201193969,0.8561218836120403,0.13829836349264346
767,unit_disk,Ke??XJOd??ym,Iw?^DO@yo,12,2,7,1.0,5.0,120,0.23483192969177097,0.3729305527926958,0.13809862310092486
185,atlas,FiG`G,DSc,7,0,1,1.0,5.0,120,0.718032074346006,0.856121883612041,0.13808980926603498
186,atlas,FiG`G,DIS,7,3,1,1.0,5.0,120,0.718032074346006,0.856121883612041,0.13808980926603498
311,atlas,FLg`G,DoC,7,1,2,1.0,5.0,120,0.6193488248980618,0.7573810758104078,0.13803225091234606
587,atlas,Fn}K?,D~C,7,6,0,1.0,5.0,120,0.6964720561723452,0.8343983275726448,0.13792627140029956
479,atlas,FyVK?,Dtc,7,6,0,1.0,5.0,120,0.4863402326367206,0.6240979723390876,0.137757739702367
643,unit_disk,GyFs?O,EpwO,8,6,0,1.0,10.0,120,0.3074728023051881,0.4451571600120004,0.1376843577068123
506,atlas,Fhe{?,Dh[,7,6,0,1.0,5.0,120,0.7657805598770665,0.9033659338768645,0.13758537399979798
607,atlas,Fl^k?,Dns,7,6,0,1.0,10.0,120,0.4309077658613144,0.568416641396145,0.1375088755348306
699,unit_disk,IbI?Zp??_,GbIBq?,10,9,6,1.0,5.0,120,0.33788346188863294,0.4750715210956611,0.13718805920702815
536,atlas,FjtWO,DjS,7,6,4,1.0,10.0,120,0.2497361028178514,0.38687185836940036,0.13713575555154894
612,atlas,Ftilg,Dts,7,1,0,1.0,10.0,120,0.5601288695637979,0.6971628964984188,0.13703402693462086
658,unit_disk,GWB_k[,EWwW,8,4,7,1.0,5.0,120,0.5045011666584872,0.6411181489144789,0.13661698225599173
777,unit_disk,KA@PAiGVrKbi,IOhDT~LMo,12,0,8,0.8571428571428571,5.0,120,0.49032129000360236,0.6266067006120258,0.13628541060842347
111,atlas,F??Fw,D??,7,0,6,1.0,5.0,120,0.7610750507464978,0.8968296456165348,0.13575459487003694
112,atlas,F??Fw,D??,7,1,6,1.0,5.0,120,0.7610750507464978,0.8968296456165348,0.13575459487003694
113,atlas,F??Fw,D??,7,2,6,1.0,5.0,120,0.7610750507464978,0.8968296456165348,0.13575459487003694
114,atlas,F??Fw,D??,7,3,6,1.0,5.0,120,0.7610750507464978,0.8968296456165348,0.13575459487003694
115,atlas,F??Fw,D??,7,4,6,1.0,5.0,120,0.7610750507464978,0.8968296456165348,0.13575459487003694
116,atlas,F??Fw,D??,7,5,6,1.0,5.0,120,0.7610750507464978,0.8968296456165348,0.13575459487003694
82,atlas,Eht?,CL,6,5,1,1.0,5.0,120,0.8337006544355368,0.9693177125537372,0.13561705811820046
284,atlas,FxSQ?,DhG,7,6,1,1.0,5.0,120,0.6947583146536755,0.829989130372833,0.1352308157191574
143,atlas,FaOH_,D@o,7,0,1,1.0,10.0,120,0.4285787470259914,0.5636989691932068,0.13512022216721542
493,atlas,Fxf_G,Dxc,7,6,5,1.0,5.0,120,0.7840758233672291,0.9190406857648666,0.1349648623976375
94,atlas,EzW_,Ci,6,5,2,1.0,5.0,120,0.6592052279854096,0.794169324090696,0.13496409610528637
83,atlas,EtoO,Cu,6,5,3,1.0,10.0,120,0.42171429321993736,0.5565140787866727,0.13479978556673533
31,atlas,EhP?,C_,6,0,1,1.0,5.0,120,0.8224303232425705,0.9571798087520129,0.13474948550944243
33,atlas,EhP?,CG,6,4,1,1.0,5.0,120,0.8224303232425705,0.9571798087520129,0.13474948550944243
34,atlas,EhP?,CG,6,5,1,1.0,5.0,120,0.8224303232425705,0.9571798087520129,0.13474948550944243
327,atlas,FHFEG,DMs,7,4,3,0.8,10.0,120,0.6646611130711414,0.7991646704340494,0.13450355736290798
551,atlas,FjvG_,Dms,7,6,3,1.0,10.0,120,0.5417035995348236,0.6759756240795729,0.1342720245447493
118,atlas,FhG`?,D_?,7,3,2,1.0,5.0,120,0.8023917338354863,0.936559815904069,0.13416808206858266
119,atlas,FhG`?,D_?,7,4,2,1.0,5.0,120,0.8023917338354863,0.936559815904069,0.13416808206858266
120,atlas,FhG`?,D_?,7,5,2,1.0,5.0,120,0.8023917338354863,0.936559815904069,0.13416808206858266
121,atlas,FhG`?,D_?,7,6,2,1.0,5.0,120,0.8023917338354863,0.936559815904069,0.13416808206858266
440,atlas,Fr@sO,Dr[,7,4,6,0.75,5.0,120,0.6794141302100926,0.8135071887114438,0.13409305850135123
327,atlas,FHFEG,DMs,7,4,3,0.8,5.0,120,0.7694102736226982,0.9033659338768651,0.13395566025416694
490,atlas,FlfQ?,D\g,7,6,1,1.0,10.0,120,0.25294222232719393,0.3868718583694005,0.1339296360422066
73,atlas,EhX_,Cs,6,0,1,1.0,5.0,120,0.6603545798770192,0.794169324090696,0.13381474421367678
74,atlas,EhX_,Ci,6,3,2,1.0,5.0,120,0.6603545798770192,0.794169324090696,0.13381474421367678
508,atlas,Flfa?,D\o,7,6,1,1.0,5.0,120,0.7852737111402376,0.9190406857648665,0.13376697462462894
417,atlas,Fju?G,Djs,7,6,5,0.75,5.0,120,0.71839405140644,0.8520827327036458,0.1336886812972058
90,atlas,E~a?,Cw,6,4,0,1.0,5.0,120,0.8247444246281512,0.9583610879354056,0.1336166633072544
91,atlas,E~a?,Cw,6,5,0,1.0,5.0,120,0.8247444246281512,0.9583610879354056,0.1336166633072544
180,atlas,FhoGO,Dh?,7,5,4,1.0,5.0,120,0.8148871696113813,0.9484362395875403,0.133549069976159
181,atlas,FhoGO,Dh?,7,6,4,1.0,5.0,120,0.8148871696113813,0.9484362395875403,0.133549069976159
569,atlas,FyUy?,D`{,7,6,1,1.0,5.0,120,0.7994039285100442,0.9329370525096352,0.13353312399959105
500,atlas,F~aGG,D~_,7,6,5,1.0,10.0,120,0.5424751275648587,0.6759756240795742,0.13350049651471552
23,atlas,DjW,Bo,5,0,1,1.0,5.0,120,0.6240979723390876,0.7575388372825778,0.13344086494349017
103,atlas,E~H_,Cy,6,4,2,1.0,5.0,120,0.7415936329201074,0.8749708955141827,0.13337726259407534
351,atlas,Fjt?O,DjO,7,6,4,1.0,5.0,120,0.7311520593364185,0.864329692688148,0.1331776333517295
772,unit_disk,K_oSOhPab@A?,IeIPRESG?,12,2,10,1.0,10.0,120,0.32124699454075534,0.45427336802065277,0.13302637347989743
335,atlas,F~aC?,Dw?,7,4,0,1.0,5.0,120,0.8047428012988083,0.9377156474462847,0.1329728461474764
336,atlas,F~aC?,Dw?,7,5,0,1.0,5.0,120,0.8047428012988083,0.9377156474462847,0.1329728461474764
337,atlas,F~aC?,Dw?,7,6,0,1.0,5.0,120,0.8047428012988083,0.9377156474462847,0.1329728461474764
78,atlas,EJwG,CJ,6,5,4,1.0,5.0,120,0.8254374845205386,0.9583610879354061,0.13292360341486753
77,atlas,EJwG,Cw,6,0,4,1.0,5.0,120,0.8254374845205386,0.9583610879354056,0.1329236034148671
550,atlas,FrXx?,Di[,7,6,2,1.0,5.0,120,0.49149165844563536,0.6240979723390875,0.13260631389345212
457,atlas,F~@h?,DwS,7,6,2,1.0,5.0,120,0.8247281048921254,0.957142578601887,0.13241447370976156
20,atlas,Dx_,Bg,5,4,0,1.0,5.0,120,0.6251365048081504,0.7575388372825782,0.1324023324744278
19,atlas,Dx_,Bo,5,3,2,1.0,5.0,120,0.6251365048081504,0.7575388372825778,0.13240233247442734
592,atlas,FyVy?,D`{,7,6,1,1.0,5.0,120,0.8006933782465921,0.9329370525096352,0.13224367426304307
526,atlas,Fn{OO,DnC,7,5,3,1.0,10.0,120,0.2546885474428468,0.38687185836940063,0.13218331092655383
527,atlas,Fn{OO,DnC,7,6,4,1.0,10.0,120,0.2546885474428468,0.38687185836940063,0.13218331092655383
85,atlas,EXSg,CX,6,0,2,1.0,10.0,120,0.3828072314022165,0.514895949963092,0.13208871856087545
475,atlas,F~aK?,DwC,7,6,0,1.0,5.0,120,0.8476053327952505,0.9792570957429855,0.13165176294773495
125,atlas,FiO`?,Di?,7,5,2,1.0,5.0,120,0.6456114684356633,0.7770609755515069,0.13144950711584358
126,atlas,FiO`?,Di?,7,6,2,1.0,5.0,120,0.6456114684356633,0.7770609755515069,0.13144950711584358
702,unit_disk,I?T@IoB_G,GBPoKC,10,2,6,1.0,10.0,120,0.3206727886724556,0.4520544607586554,0.13138167208619983
595,atlas,FlNw_,Dh{,7,6,3,1.0,5.0,120,0.7207330267148306,0.8520827327036462,0.13134970598881557
543,atlas,FjvGO,Djo,7,6,4,1.0,5.0,120,0.8018184297267243,0.932937052509635,0.13111862278291064
458,atlas,FZSx?,Dz?,7,0,2,1.0,5.0,120,0.4450100181880635,0.5760749723277335,0.13106495413967
459,atlas,FZSx?,DJK,7,6,2,1.0,5.0,120,0.4450100181880635,0.5760749723277335,0.13106495413967
524,atlas,Fn{GO,Dn?,7,5,4,1.0,10.0,120,0.28657950214863903,0.4176147402927689,0.13103523814412987
525,atlas,Fn{GO,Dn?,7,6,4,1.0,10.0,120,0.28657950214863903,0.4176147402927689,0.13103523814412987
405,atlas,FJyGO,DJ_,7,6,4,1.0,10.0,120,0.5908313372693214,0.7217680358722731,0.13093669860295176
470,atlas,F|e`?,Dt_,7,6,2,1.0,5.0,120,0.733546650943602,0.864329692688148,0.1307830417445459
384,atlas,Fju@?,D|O,7,5,0,0.8,10.0,120,0.6683902562259936,0.799164670434049,0.13077441420805547
385,atlas,Fju@?,Dn_,7,6,2,0.8,10.0,120,0.6683902562259936,0.7991646704340479,0.13077441420805436
448,atlas,F~`c?,D}?,7,4,0,1.0,10.0,120,0.28691575145231096,0.4176147402927686,0.13069898884045766
449,atlas,F~`c?,Dwo,7,6,0,1.0,10.0,120,0.28691575145231096,0.4176147402927679,0.13069898884045694
522,atlas,FtTgO,DtW,7,6,4,1.0,5.0,120,0.7883534501284668,0.9190406857648659,0.13068723563639906
694,unit_disk,HAJ_dYd,F@y|W,9,6,3,1.0,10.0,120,0.446323187309729,0.5769016816718812,0.1305784943621522
242,atlas,FMtA?,Dw?,7,2,1,1.0,5.0,120,0.8072729505653768,0.9377156474462847,0.13044269688090782
243,atlas,FMtA?,DT?,7,5,1,1.0,5.0,120,0.8072729505653768,0.9377156474462841,0.13044269688090726
244,atlas,FMtA?,DT?,7,6,1,1.0,5.0,120,0.8072729505653768,0.9377156474462841,0.13044269688090726
432,atlas,FyAIg,DyS,7,4,5,0.8,10.0,120,0.6024034031577057,0.7327653492250137,0.130361946067308
198,atlas,Fg?hg,DgK,7,3,6,1.0,5.0,120,0.377841792831987,0.508121826018677,0.13028003318668996
199,atlas,Fg?hg,DgK,7,4,5,1.0,5.0,120,0.377841792831987,0.508121826018677,0.13028003318668996
236,atlas,FupA?,Ds_,7,2,0,1.0,5.0,120,0.6543409426738382,0.7845556346290858,0.1302146919552476
192,atlas,FiO`G,DAS,7,3,1,1.0,10.0,120,0.4075143826710571,0.5374203410081276,0.12990595833707053
193,atlas,FiO`G,DAS,7,4,1,1.0,10.0,120,0.4075143826710571,0.5374203410081276,0.12990595833707053
191,atlas,FiO`G,DCc,7,0,1,1.0,10.0,120,0.4075143826710571,0.5374203410081271,0.12990595833706997
69,atlas,EBy?,C],6,5,0,0.6666666666666666,10.0,120,0.836194643416551,0.9659932005120554,0.12979855709550436
