source,graph_index,graph6,n,m,leaf,neighbour,neighbour_degree,sibling_leaf_count,reduced_graph6,reduced_n,reduced_m,alpha,reduced_alpha_plus_offset,optimum_count,lifted_optimum_count,lifted_optimum_coverage,endpoint_projector_obstruction,initial_projector_distance,original_minimum_gap,original_minimum_gap_s,reduced_minimum_gap,reduced_minimum_gap_s,native_gap_distortion,scale_controls
atlas,169,F~_Q?,7,9,6,1,4,1,D{G,5,5,4,4,1,1,1.0,False,1.0,0.6973299022563699,0.56,0.7031841094451778,0.56,1.0083951758986174,"[{""gap_distortion"": 1.0083951758986174, ""minimum_gap"": 0.7031841094451778, ""minimum_gap_s"": 0.56, ""omega_scale"": 1.0}, {""gap_distortion"": 1.1912908112485001, ""minimum_gap"": 0.8307227049668282, ""minimum_gap_s"": 0.56, ""omega_scale"": 1.1832159566199232}, {""gap_distortion"": 1.4103274461413955, ""minimum_gap"": 0.9834635001672551, ""minimum_gap_s"": 0.5800000000000001, ""omega_scale"": 1.4}]"
atlas,170,FzW`?,7,9,5,2,6,2,Di?,5,3,5,5,1,1,1.0,False,1.0,0.8506595649788604,0.48000000000000004,0.8638475452747834,0.48000000000000004,1.0155032410600717,"[{""gap_distortion"": 1.0155032410600717, ""minimum_gap"": 0.8638475452747834, ""minimum_gap_s"": 0.48000000000000004, ""omega_scale"": 1.0}, {""gap_distortion"": 1.200610883995765, ""minimum_gap"": 1.0213111322887225, ""minimum_gap_s"": 0.48000000000000004, ""omega_scale"": 1.1832159566199232}, {""gap_distortion"": 1.4201124022609823, ""minimum_gap"": 1.2080321983284117, ""minimum_gap_s"": 0.48000000000000004, ""omega_scale"": 1.4}]"
atlas,170,FzW`?,7,9,6,2,6,2,Di?,5,3,5,5,1,1,1.0,False,1.0,0.8506595649788604,0.48000000000000004,0.8638475452747834,0.48000000000000004,1.0155032410600717,"[{""gap_distortion"": 1.0155032410600717, ""minimum_gap"": 0.8638475452747834, ""minimum_gap_s"": 0.48000000000000004, ""omega_scale"": 1.0}, {""gap_distortion"": 1.200610883995765, ""minimum_gap"": 1.0213111322887225, ""minimum_gap_s"": 0.48000000000000004, ""omega_scale"": 1.1832159566199232}, {""gap_distortion"": 1.4201124022609823, ""minimum_gap"": 1.2080321983284117, ""minimum_gap_s"": 0.48000000000000004, ""omega_scale"": 1.4}]"
atlas,171,FzWa?,7,9,5,2,5,1,DiO,5,4,5,5,1,1,1.0,False,1.0,0.8894493069569678,0.48000000000000004,0.9347560842189924,0.48000000000000004,1.0509380095162821,"[{""gap_distortion"": 1.0509380095162821, ""minimum_gap"": 0.9347560842189924, ""minimum_gap_s"": 0.48000000000000004, ""omega_scale"": 1.0}, {""gap_distortion"": 1.244238693110005, ""minimum_gap"": 1.106687243275737, ""minimum_gap_s"": 0.48000000000000004, ""omega_scale"": 1.1832159566199232}, {""gap_distortion"": 1.4711953203377448, ""minimum_gap"": 1.3085536580727413, ""minimum_gap_s"": 0.46, ""omega_scale"": 1.4}]"
atlas,171,FzWa?,7,9,6,1,5,1,DiO,5,4,5,5,1,1,1.0,False,1.0,0.8894493069569678,0.48000000000000004,0.9347560842189924,0.48000000000000004,1.0509380095162821,"[{""gap_distortion"": 1.0509380095162821, ""minimum_gap"": 0.9347560842189924, ""minimum_gap_s"": 0.48000000000000004, ""omega_scale"": 1.0}, {""gap_distortion"": 1.244238693110005, ""minimum_gap"": 1.106687243275737, ""minimum_gap_s"": 0.48000000000000004, ""omega_scale"": 1.1832159566199232}, {""gap_distortion"": 1.4711953203377448, ""minimum_gap"": 1.3085536580727413, ""minimum_gap_s"": 0.46, ""omega_scale"": 1.4}]"
atlas,172,FjtA?,7,9,5,1,6,2,DL?,5,3,4,4,3,3,1.0,False,1.0,0.007048396190530326,0.98,0.007048396190350914,0.98,1.0000000000254543,"[{""gap_distortion"": 1.0000000000254543, ""minimum_gap"": 0.007048396190350914, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.0}, {""gap_distortion"": 1.39821877356162, ""minimum_gap"": 0.009855199877099707, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.1832159566199232}, {""gap_distortion"": 1.9540413259115266, ""minimum_gap"": 0.01377285743769363, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.4}]"
atlas,172,FjtA?,7,9,6,1,6,2,DL?,5,3,4,4,3,3,1.0,False,1.0,0.007048396190530326,0.98,0.007048396190350914,0.98,1.0000000000254543,"[{""gap_distortion"": 1.0000000000254543, ""minimum_gap"": 0.007048396190350914, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.0}, {""gap_distortion"": 1.39821877356162, ""minimum_gap"": 0.009855199877099707, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.1832159566199232}, {""gap_distortion"": 1.9540413259115266, ""minimum_gap"": 0.01377285743769363, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.4}]"
atlas,173,Fjt?O,7,9,5,1,5,1,DLC,5,4,4,4,2,2,1.0,False,1.0,0.009950493911457414,0.98,0.009950493835972907,0.98,1.0000000075860063,"[{""gap_distortion"": 1.0000000075860063, ""minimum_gap"": 0.009950493835972907, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.0}, {""gap_distortion"": 1.3972520935540464, ""minimum_gap"": 0.013903348449680664, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.1832159566199232}, {""gap_distortion"": 1.9508172314006949, ""minimum_gap"": 0.019411594983418823, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.4}]"
atlas,173,Fjt?O,7,9,6,4,4,1,DjO,5,5,4,4,2,2,1.0,False,1.0,0.009950493911457414,0.98,0.009950493911694558,0.98,1.0000000000238323,"[{""gap_distortion"": 1.0000000000238323, ""minimum_gap"": 0.009950493911694558, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.0}, {""gap_distortion"": 1.3972521224286771, ""minimum_gap"": 0.0139033487369975, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.1832159566199232}, {""gap_distortion"": 1.9508173404308327, ""minimum_gap"": 0.019411596068322545, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.4}]"
atlas,174,Fz`a?,7,9,4,0,3,1,D}_,5,6,4,4,2,1,0.5,True,1.0,0.009950493836022645,0.98,0.6999671351879921,0.54,70.34496445331995,"[{""gap_distortion"": 70.34496445331995, ""minimum_gap"": 0.6999671351879921, ""minimum_gap_s"": 0.54, ""omega_scale"": 1.0}, {""gap_distortion"": 83.27027281572643, ""minimum_gap"": 0.8285803363768098, ""minimum_gap_s"": 0.54, ""omega_scale"": 1.1832159566199232}, {""gap_distortion"": 98.53635117288839, ""minimum_gap"": 0.9804853549699886, ""minimum_gap_s"": 0.56, ""omega_scale"": 1.4}]"
atlas,174,Fz`a?,7,9,6,1,5,1,DkO,5,4,4,4,2,2,1.0,False,1.0,0.009950493836022645,0.98,0.009950493835974683,0.98,1.00000000000482,"[{""gap_distortion"": 1.00000000000482, ""minimum_gap"": 0.009950493835974683, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.0}, {""gap_distortion"": 1.397252104146625, ""minimum_gap"": 0.013903348449680664, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.1832159566199232}, {""gap_distortion"": 1.9508172461903013, ""minimum_gap"": 0.019411594983423264, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.4}]"
atlas,175,FjsGO,7,9,5,4,5,2,Dj?,5,4,4,4,2,2,1.0,False,1.0,0.009950554578331605,0.98,0.009950554578282755,0.98,1.0000000000049092,"[{""gap_distortion"": 1.0000000000049092, ""minimum_gap"": 0.009950554578282755, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.0}, {""gap_distortion"": 1.3972601372518008, ""minimum_gap"": 0.013903513255851152, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.1832159566199232}, {""gap_distortion"": 1.9508500777845568, ""minimum_gap"": 0.01941204017313769, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.4}]"
atlas,175,FjsGO,7,9,6,4,5,2,Dj?,5,4,4,4,2,2,1.0,False,1.0,0.009950554578331605,0.98,0.009950554578282755,0.98,1.0000000000049092,"[{""gap_distortion"": 1.0000000000049092, ""minimum_gap"": 0.009950554578282755, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.0}, {""gap_distortion"": 1.3972601372518008, ""minimum_gap"": 0.013903513255851152, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.1832159566199232}, {""gap_distortion"": 1.9508500777845568, ""minimum_gap"": 0.01941204017313769, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.4}]"
atlas,176,FjsG_,7,9,5,4,4,1,DjC,5,5,4,4,1,1,1.0,False,1.0,0.7148685980569045,0.56,0.7031841094451778,0.56,1.0166165424599056,"[{""gap_distortion"": 1.0166165424599056, ""minimum_gap"": 0.7031841094451778, ""minimum_gap_s"": 0.56, ""omega_scale"": 1.0}, {""gap_distortion"": 1.1620634998163692, ""minimum_gap"": 0.8307227049668278, ""minimum_gap_s"": 0.56, ""omega_scale"": 1.1832159566199232}, {""gap_distortion"": 1.3757262563223824, ""minimum_gap"": 0.9834635001672551, ""minimum_gap_s"": 0.5800000000000001, ""omega_scale"": 1.4}]"
atlas,176,FjsG_,7,9,6,3,4,1,DmC,5,5,4,4,1,1,1.0,False,1.0,0.7148685980569045,0.56,0.7031841094451778,0.56,1.0166165424599056,"[{""gap_distortion"": 1.0166165424599056, ""minimum_gap"": 0.7031841094451778, ""minimum_gap_s"": 0.56, ""omega_scale"": 1.0}, {""gap_distortion"": 1.1620634998163692, ""minimum_gap"": 0.8307227049668278, ""minimum_gap_s"": 0.56, ""omega_scale"": 1.1832159566199232}, {""gap_distortion"": 1.3757262563223824, ""minimum_gap"": 0.9834635001672551, ""minimum_gap_s"": 0.5800000000000001, ""omega_scale"": 1.4}]"
atlas,177,Fz`c?,7,9,4,0,4,2,D}?,5,5,4,4,1,1,1.0,False,1.0,0.6392384071788584,0.56,0.6319949108691676,0.56,1.011461320629511,"[{""gap_distortion"": 1.011461320629511, ""minimum_gap"": 0.6319949108691676, ""minimum_gap_s"": 0.56, ""omega_scale"": 1.0}, {""gap_distortion"": 1.1706334214186236, ""minimum_gap"": 0.7483138436979782, ""minimum_gap_s"": 0.5800000000000001, ""omega_scale"": 1.1832159566199232}, {""gap_distortion"": 1.385158060355382, ""minimum_gap"": 0.8854462321925314, ""minimum_gap_s"": 0.5800000000000001, ""omega_scale"": 1.4}]"
atlas,177,Fz`c?,7,9,6,0,4,2,Dwo,5,5,4,4,1,1,1.0,False,1.0,0.6392384071788584,0.56,0.6319949108691685,0.56,1.0114613206295096,"[{""gap_distortion"": 1.0114613206295096, ""minimum_gap"": 0.6319949108691685, ""minimum_gap_s"": 0.56, ""omega_scale"": 1.0}, {""gap_distortion"": 1.1706334214186236, ""minimum_gap"": 0.7483138436979782, ""minimum_gap_s"": 0.5800000000000001, ""omega_scale"": 1.1832159566199232}, {""gap_distortion"": 1.3851580603553828, ""minimum_gap"": 0.8854462321925318, ""minimum_gap_s"": 0.5800000000000001, ""omega_scale"": 1.4}]"
atlas,178,FjuA?,7,9,5,0,3,1,D|_,5,6,4,4,1,1,1.0,False,1.0,0.563399165488744,0.56,0.6999671351879921,0.54,1.2424000212722655,"[{""gap_distortion"": 1.2424000212722655, ""minimum_gap"": 0.6999671351879921, ""minimum_gap_s"": 0.54, ""omega_scale"": 1.0}, {""gap_distortion"": 1.4706808016977153, ""minimum_gap"": 0.8285803363768098, ""minimum_gap_s"": 0.54, ""omega_scale"": 1.1832159566199232}, {""gap_distortion"": 1.7403031722977904, ""minimum_gap"": 0.980485354969989, ""minimum_gap_s"": 0.56, ""omega_scale"": 1.4}]"
atlas,178,FjuA?,7,9,6,1,5,1,DL_,5,4,4,4,1,1,1.0,False,1.0,0.563399165488744,0.56,0.5602245440237708,0.56,1.0056666947188209,"[{""gap_distortion"": 1.0056666947188209, ""minimum_gap"": 0.5602245440237708, ""minimum_gap_s"": 0.56, ""omega_scale"": 1.0}, {""gap_distortion"": 1.1782561121171873, ""minimum_gap"": 0.6638285102988353, ""minimum_gap_s"": 0.56, ""omega_scale"": 1.1832159566199232}, {""gap_distortion"": 1.3916823596299723, ""minimum_gap"": 0.7840726800409326, ""minimum_gap_s"": 0.5800000000000001, ""omega_scale"": 1.4}]"
atlas,179,FXSx?,7,9,0,2,5,2,DZ?,5,4,4,4,2,2,1.0,False,1.0,0.009950554578406212,0.98,0.009950554578278314,0.98,1.0000000000128533,"[{""gap_distortion"": 1.0000000000128533, ""minimum_gap"": 0.009950554578278314, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.0}, {""gap_distortion"": 1.3972601372415028, ""minimum_gap"": 0.013903513255852928, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.1832159566199232}, {""gap_distortion"": 1.9508500777699298, ""minimum_gap"": 0.01941204017313769, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.4}]"
atlas,179,FXSx?,7,9,6,2,5,2,DBK,5,4,4,4,2,2,1.0,False,1.0,0.009950554578406212,0.98,0.009950554578278314,0.98,1.0000000000128533,"[{""gap_distortion"": 1.0000000000128533, ""minimum_gap"": 0.009950554578278314, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.0}, {""gap_distortion"": 1.3972601372415028, ""minimum_gap"": 0.013903513255852928, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.1832159566199232}, {""gap_distortion"": 1.9508500777698405, ""minimum_gap"": 0.019412040173136802, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.4}]"
atlas,180,Fv`c?,7,9,4,0,5,2,D]?,5,4,4,4,2,2,1.0,False,1.0,4.9382099302164306e-05,0.98,4.938209891847123e-05,0.98,1.0000000077698818,"[{""gap_distortion"": 1.0000000077698818, ""minimum_gap"": 4.938209891847123e-05, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.0}, {""gap_distortion"": 1.9503451475981437, ""minimum_gap"": 9.631213775218583e-05, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.1832159566199232}, {""gap_distortion"": 3.7964684934225006, ""minimum_gap"": 0.00018747758413972804, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.4}]"
atlas,180,Fv`c?,7,9,6,0,5,2,DWo,5,4,4,4,2,2,1.0,False,1.0,4.9382099302164306e-05,0.98,4.938209891847123e-05,0.98,1.0000000077698818,"[{""gap_distortion"": 1.0000000077698818, ""minimum_gap"": 4.938209891847123e-05, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.0}, {""gap_distortion"": 1.950345147562172, ""minimum_gap"": 9.631213775040948e-05, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.1832159566199232}, {""gap_distortion"": 3.7964684934225006, ""minimum_gap"": 0.00018747758413972804, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.4}]"
atlas,181,F~a?G,7,9,4,0,5,1,DwC,5,4,3,3,6,6,1.0,False,1.0,0.009950493836884178,0.98,0.00995049383620561,0.98,1.0000000000681943,"[{""gap_distortion"": 1.0000000000681943, ""minimum_gap"": 0.00995049383620561, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.0}, {""gap_distortion"": 1.3972521041507904, ""minimum_gap"": 0.01390334845092589, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.1832159566199232}, {""gap_distortion"": 1.9508172466798648, ""minimum_gap"": 0.019411594989975356, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.4}]"
atlas,181,F~a?G,7,9,6,5,2,1,D~_,5,7,3,3,6,3,0.5,True,1.0,0.009950493836884178,0.98,0.014889246735288353,0.98,1.4963324413203856,"[{""gap_distortion"": 1.4963324413203856, ""minimum_gap"": 0.014889246735288353, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.0}, {""gap_distortion"": 2.088766309279877, ""minimum_gap"": 0.020784256287180725, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.1832159566199232}, {""gap_distortion"": 2.9124919199755657, ""minimum_gap"": 0.02898073289969183, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.4}]"
atlas,182,Fju?O,7,9,5,0,3,1,D|C,5,6,3,3,6,4,0.6666666666666666,True,1.0,0.00911845707529313,0.98,0.009236515021294522,0.98,1.012947140621112,"[{""gap_distortion"": 1.012947140621112, ""minimum_gap"": 0.009236515021294522, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.0}, {""gap_distortion"": 1.4146246180208613, ""minimum_gap"": 0.012899193857076163, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.1832159566199232}, {""gap_distortion"": 1.9737197047515058, ""minimum_gap"": 0.017997278406436834, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.4}]"
atlas,182,Fju?O,7,9,6,4,4,1,Dj_,5,5,3,3,6,5,0.8333333333333334,True,1.0,0.00911845707529313,0.98,0.008920767321670908,0.98,1.022160622118456,"[{""gap_distortion"": 1.022160622118456, ""minimum_gap"": 0.008920767321670908, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.0}, {""gap_distortion"": 1.367187100714793, ""minimum_gap"": 0.012466636891762306, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.1832159566199232}, {""gap_distortion"": 1.909292799473901, ""minimum_gap"": 0.01740980443616902, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.4}]"
atlas,183,FjsH?,7,9,5,4,4,1,DjG,5,5,4,4,1,1,1.0,False,1.0,0.6807778379823164,0.56,0.7031841094451783,0.56,1.0329127509927019,"[{""gap_distortion"": 1.0329127509927019, ""minimum_gap"": 0.7031841094451783, ""minimum_gap_s"": 0.56, ""omega_scale"": 1.0}, {""gap_distortion"": 1.2202552119336267, ""minimum_gap"": 0.8307227049668278, ""minimum_gap_s"": 0.56, ""omega_scale"": 1.1832159566199232}, {""gap_distortion"": 1.44461738513997, ""minimum_gap"": 0.983463500167256, ""minimum_gap_s"": 0.5800000000000001, ""omega_scale"": 1.4}]"
atlas,183,FjsH?,7,9,6,2,3,1,DnC,5,6,4,4,1,1,1.0,False,1.0,0.6807778379823164,0.56,0.6999671351879917,0.54,1.0281873118292868,"[{""gap_distortion"": 1.0281873118292868, ""minimum_gap"": 0.6999671351879917, ""minimum_gap_s"": 0.54, ""omega_scale"": 1.0}, {""gap_distortion"": 1.2171082696119335, ""minimum_gap"": 0.8285803363768103, ""minimum_gap_s"": 0.54, ""omega_scale"": 1.1832159566199232}, {""gap_distortion"": 1.4402427638889432, ""minimum_gap"": 0.9804853549699906, ""minimum_gap_s"": 0.56, ""omega_scale"": 1.4}]"
atlas,184,FXSwG,7,9,0,2,4,1,DZC,5,5,4,4,1,1,1.0,False,1.0,0.5946672091407121,0.56,0.7031841094451778,0.56,1.182483410277946,"[{""gap_distortion"": 1.182483410277946, ""minimum_gap"": 0.7031841094451778, ""minimum_gap_s"": 0.56, ""omega_scale"": 1.0}, {""gap_distortion"": 1.3969539470104857, ""minimum_gap"": 0.8307227049668278, ""minimum_gap_s"": 0.56, ""omega_scale"": 1.1832159566199232}, {""gap_distortion"": 1.6538048257080622, ""minimum_gap"": 0.9834635001672551, ""minimum_gap_s"": 0.5800000000000001, ""omega_scale"": 1.4}]"
atlas,184,FXSwG,7,9,6,5,4,1,DXS,5,5,4,4,1,1,1.0,False,1.0,0.5946672091407121,0.56,0.5638397561332846,0.54,1.054674138657474,"[{""gap_distortion"": 1.054674138657474, ""minimum_gap"": 0.5638397561332846, ""minimum_gap_s"": 0.54, ""omega_scale"": 1.0}, {""gap_distortion"": 1.1248629782624056, ""minimum_gap"": 0.6689191279490143, ""minimum_gap_s"": 0.54, ""omega_scale"": 1.1832159566199232}, {""gap_distortion"": 1.3272176435914744, ""minimum_gap"": 0.7892528120368545, ""minimum_gap_s"": 0.56, ""omega_scale"": 1.4}]"
atlas,185,F~_?g,7,9,4,0,4,1,DwK,5,5,3,3,5,5,1.0,False,1.0,0.008920785914641627,0.98,0.008920767321672685,0.98,1.0000020842342672,"[{""gap_distortion"": 1.0000020842342672, ""minimum_gap"": 0.008920767321672685, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.0}, {""gap_distortion"": 1.3974819047392084, ""minimum_gap"": 0.012466636891764082, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.1832159566199232}, {""gap_distortion"": 1.9515998481250625, ""minimum_gap"": 0.017409804436170795, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.4}]"
atlas,185,F~_?g,7,9,5,6,2,1,D~_,5,7,3,3,5,3,0.6,True,1.0,0.008920785914641627,0.98,0.014889246735288353,0.98,1.6690510093791995,"[{""gap_distortion"": 1.6690510093791995, ""minimum_gap"": 0.014889246735288353, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.0}, {""gap_distortion"": 2.329868297037334, ""minimum_gap"": 0.020784256287180725, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.1832159566199232}, {""gap_distortion"": 3.2486748563403975, ""minimum_gap"": 0.02898073289969183, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.4}]"
atlas,186,FjuC?,7,9,5,0,4,2,D|?,5,5,4,4,1,1,1.0,False,1.0,0.6274006495937066,0.56,0.6319949108691685,0.56,1.0073226912953264,"[{""gap_distortion"": 1.0073226912953264, ""minimum_gap"": 0.6319949108691685, ""minimum_gap_s"": 0.56, ""omega_scale"": 1.0}, {""gap_distortion"": 1.192720862151756, ""minimum_gap"": 0.7483138436979775, ""minimum_gap_s"": 0.5800000000000001, ""omega_scale"": 1.1832159566199232}, {""gap_distortion"": 1.4112931390267607, ""minimum_gap"": 0.8854462321925309, ""minimum_gap_s"": 0.5800000000000001, ""omega_scale"": 1.4}]"
atlas,186,FjuC?,7,9,6,0,4,2,D|?,5,5,4,4,1,1,1.0,False,1.0,0.6274006495937066,0.56,0.6319949108691685,0.56,1.0073226912953264,"[{""gap_distortion"": 1.0073226912953264, ""minimum_gap"": 0.6319949108691685, ""minimum_gap_s"": 0.56, ""omega_scale"": 1.0}, {""gap_distortion"": 1.192720862151756, ""minimum_gap"": 0.7483138436979775, ""minimum_gap_s"": 0.5800000000000001, ""omega_scale"": 1.1832159566199232}, {""gap_distortion"": 1.4112931390267607, ""minimum_gap"": 0.8854462321925309, ""minimum_gap_s"": 0.5800000000000001, ""omega_scale"": 1.4}]"
atlas,187,FlkG_,7,9,5,4,4,1,DlC,5,5,4,4,1,1,1.0,False,1.0,0.5020416503110647,0.56,0.5638397561332842,0.54,1.1230935835381972,"[{""gap_distortion"": 1.1230935835381972, ""minimum_gap"": 0.5638397561332842, ""minimum_gap_s"": 0.54, ""omega_scale"": 1.0}, {""gap_distortion"": 1.3323976756401614, ""minimum_gap"": 0.6689191279490134, ""minimum_gap_s"": 0.54, ""omega_scale"": 1.1832159566199232}, {""gap_distortion"": 1.5720863230129092, ""minimum_gap"": 0.7892528120368545, ""minimum_gap_s"": 0.56, ""omega_scale"": 1.4}]"
atlas,187,FlkG_,7,9,6,3,4,1,DlC,5,5,4,4,1,1,1.0,False,1.0,0.5020416503110647,0.56,0.5638397561332842,0.54,1.1230935835381972,"[{""gap_distortion"": 1.1230935835381972, ""minimum_gap"": 0.5638397561332842, ""minimum_gap_s"": 0.54, ""omega_scale"": 1.0}, {""gap_distortion"": 1.3323976756401614, ""minimum_gap"": 0.6689191279490134, ""minimum_gap_s"": 0.54, ""omega_scale"": 1.1832159566199232}, {""gap_distortion"": 1.5720863230129092, ""minimum_gap"": 0.7892528120368545, ""minimum_gap_s"": 0.56, ""omega_scale"": 1.4}]"
atlas,188,Fz`_G,7,9,4,0,3,1,D}C,5,6,3,3,6,4,0.6666666666666666,True,1.0,0.006177837467586045,0.98,0.009236515021292746,0.98,1.4951048922466816,"[{""gap_distortion"": 1.4951048922466816, ""minimum_gap"": 0.009236515021292746, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.0}, {""gap_distortion"": 2.0879788315498633, ""minimum_gap"": 0.012899193857075275, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.1832159566199232}, {""gap_distortion"": 2.913200371629404, ""minimum_gap"": 0.017997278406437722, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.4}]"
atlas,188,Fz`_G,7,9,6,5,3,1,Dz_,5,6,3,3,6,4,0.6666666666666666,True,1.0,0.006177837467586045,0.98,0.009236515021294522,0.98,1.4951048922469692,"[{""gap_distortion"": 1.4951048922469692, ""minimum_gap"": 0.009236515021294522, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.0}, {""gap_distortion"": 2.0879788315498633, ""minimum_gap"": 0.012899193857075275, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.1832159566199232}, {""gap_distortion"": 2.9132003716289727, ""minimum_gap"": 0.017997278406435058, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.4}]"
atlas,189,FXSwO,7,9,0,2,4,1,DZG,5,5,4,4,2,2,1.0,False,1.0,0.009950493987183506,0.98,0.009950493911696334,0.98,1.0000000075862738,"[{""gap_distortion"": 1.0000000075862738, ""minimum_gap"": 0.009950493911696334, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.0}, {""gap_distortion"": 1.3972521117954584, ""minimum_gap"": 0.013903348737000165, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.1832159566199232}, {""gap_distortion"": 1.9508173255846466, ""minimum_gap"": 0.019411596068323433, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.4}]"
atlas,189,FXSwO,7,9,6,4,4,1,DXK,5,5,4,4,2,2,1.0,False,1.0,0.009950493987183506,0.98,0.009950493911694558,0.98,1.0000000075864524,"[{""gap_distortion"": 1.0000000075864524, ""minimum_gap"": 0.009950493911694558, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.0}, {""gap_distortion"": 1.3972521117951906, ""minimum_gap"": 0.0139033487369975, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.1832159566199232}, {""gap_distortion"": 1.950817325585182, ""minimum_gap"": 0.019411596068328762, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.4}]"
atlas,190,Fju@?,7,9,5,0,3,1,D|O,5,6,3,3,5,4,0.8,True,1.0,0.008369386095967712,0.98,0.00923651502129097,0.98,1.1036072318065278,"[{""gap_distortion"": 1.1036072318065278, ""minimum_gap"": 0.00923651502129097, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.0}, {""gap_distortion"": 1.541235367703968, ""minimum_gap"": 0.012899193857075275, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.1832159566199232}, {""gap_distortion"": 2.1503701944287132, ""minimum_gap"": 0.017997278406435058, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.4}]"
atlas,190,Fju@?,7,9,6,2,3,1,Dn_,5,6,3,3,5,4,0.8,True,1.0,0.008369386095967712,0.98,0.009236515021292746,0.98,1.10360723180674,"[{""gap_distortion"": 1.10360723180674, ""minimum_gap"": 0.009236515021292746, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.0}, {""gap_distortion"": 1.5412353677040742, ""minimum_gap"": 0.012899193857076163, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.1832159566199232}, {""gap_distortion"": 2.150370194429138, ""minimum_gap"": 0.01799727840643861, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.4}]"
