source,graph6,n,leaf,coverage,original_gap_s_le_0p9,original_argmin_s,reduced_gap_s_le_0p9,reduced_argmin_s,cutoff_gap_distortion,preregistered_gap_distortion
atlas,F~`a?,7,6,1.0,0.6964458487382856,0.56,0.7031841094451778,0.56,1.0096752112444918,1.0096752112444918
atlas,F~`c?,7,4,1.0,0.6357337388836122,0.56,0.6319949108691676,0.56,1.0059159147489063,1.0059159147489063
atlas,F~`c?,7,6,1.0,0.6357337388836122,0.56,0.6319949108691685,0.56,1.0059159147489047,1.0059159147489047
atlas,F~`__,7,4,0.8,0.21120087158736478,0.9,0.20564986385575423,0.9,1.026992518387973,1.0082110912168745
atlas,F~`__,7,6,0.8,0.21120087158736478,0.9,0.20564986385575423,0.9,1.026992518387973,1.0082110912168745
atlas,Fl{GO,7,5,1.0,0.02364106195928173,0.9,0.023640409104549676,0.9,1.0000276160505162,1.0000000024820457
atlas,Fl{GO,7,6,1.0,0.02364106195928173,0.9,0.023640409104549676,0.9,1.0000276160505162,1.0000000024820457
atlas,FZSw_,7,0,1.0,0.5678957243672869,0.54,0.6999671351879921,0.54,1.2325627842467926,1.2325627842467926
atlas,FZSw_,7,6,1.0,0.5678957243672869,0.54,0.5638397561332846,0.54,1.0071934768520356,1.0071934768520356
atlas,F~@h?,7,4,0.6,0.20396694447893626,0.9,0.3235518321983113,0.9,1.5862954314723512,1.6690464538387577
atlas,F~@h?,7,6,1.0,0.20396694447893626,0.9,0.20367952203684325,0.9,1.0014111504152146,1.0000048136670874
atlas,FZSx?,7,0,1.0,0.6225859866409333,0.56,0.631994910869168,0.56,1.0151126501882881,1.0151126501882881
atlas,FZSx?,7,6,1.0,0.6225859866409333,0.56,0.6319949108691676,0.56,1.0151126501882874,1.0151126501882874
atlas,FxqgG,7,3,0.8,0.1863504990641669,0.9,0.20564986385575335,0.9,1.1035648677546124,1.1036082262276472
atlas,FxqgG,7,6,0.8,0.1863504990641669,0.9,0.20564986385575423,0.9,1.103564867754617,1.1036082262276472
atlas,F~`_G,7,4,1.0,0.20606301928239734,0.9,0.20564986385575423,0.9,1.0020090235845374,1.0000062541900276
atlas,F~`_G,7,6,0.75,0.20606301928239734,0.9,0.3235518321983104,0.9,1.570159620707593,1.611988242466843
atlas,FZSwO,7,0,1.0,0.67469043515975,0.54,0.6999671351879921,0.54,1.037464144607678,1.037464144607678
atlas,FZSwO,7,6,1.0,0.67469043515975,0.54,0.6999671351879921,0.54,1.037464144607678,1.037464144607678
atlas,F~@gG,7,4,1.0,0.41405785554759955,0.9,0.41421356237309315,0.9,1.0003760508909743,1.0000007725452462
atlas,F~@gG,7,6,1.0,0.41405785554759955,0.9,0.41421356237309315,0.9,1.0003760508909743,1.0000007725452462
atlas,F?~wG,7,6,1.0,0.9040559731128976,0.45999999999999996,0.9347560842189921,0.48,1.033958197300977,1.033958197300977
atlas,F|ec?,7,6,1.0,0.22474438410564623,0.9,0.22474384989781804,0.9,1.0000023769630557,1.0000000000132105
atlas,F|e`?,7,6,1.0,0.2247595281928625,0.9,0.22475932948313027,0.9,1.00000088410004,1.0000000000047307
atlas,F?~y?,7,6,0.5,0.22474523453976225,0.9,0.7759408729688366,0.5,3.4525353765912934,77.9801370398499
atlas,F|e__,7,6,1.0,0.713201623034329,0.54,0.6999671351879921,0.54,1.0189072989016583,1.0189072989016583
atlas,FyuK?,7,6,1.0,0.7025838971890881,0.56,0.7031841094451774,0.56,1.0008542926453206,1.0008542926453206
atlas,FyVI?,7,6,1.0,0.5589245937946536,0.56,0.5602245440237708,0.56,1.0023258060989793,1.0023258060989793
atlas,F~aK?,7,6,1.0,0.22477681182887643,0.9,0.22474487139158583,0.9,1.0001421186481045,1.0000000223708096
atlas,FlfO_,7,6,1.0,0.6819327094641039,0.54,0.7031841094451778,0.56,1.0311634853206768,1.0311634853206768
atlas,F|e_G,7,6,0.6,0.16886235010415618,0.9,0.16543714219833028,0.9,1.0207039837627252,1.0410301226177838
atlas,F^eG_,7,6,1.0,0.2038662249928711,0.9,0.2036795220368397,0.9,1.0009166505997478,1.0000021597034248
atlas,FyVK?,7,6,1.0,0.6739975714252053,0.54,0.6999671351879928,0.54,1.038530648868472,1.038530648868472
atlas,FPzp?,7,6,1.0,0.569767933224224,0.54,0.5638397561332846,0.54,1.0105139395128748,1.0105139395128748
atlas,F~@`O,7,4,0.5,0.22474467394944408,0.9,0.22583427865700045,0.9,1.004848189229176,1.0000122240402332
atlas,Fxf`?,7,6,1.0,0.2035334599313643,0.9,0.20367952203684325,0.9,1.000717631909408,1.0000027267866025
atlas,FyVGG,7,6,0.8,0.16937708041237443,0.9,0.22562498445433565,0.9,1.3320868673908954,1.3560827262080597
atlas,F|e_O,7,6,1.0,0.6885733991158669,0.54,0.7759408729688364,0.5,1.126881860329124,1.126881860329124
atlas,F^MG_,7,6,1.0,0.5416854899505246,0.54,0.5638397561332846,0.54,1.040898762462298,1.040898762462298
atlas,F~aH?,7,6,1.0,0.2256283825584049,0.9,0.22562498445433654,0.9,1.0000150608500942,1.0000000001462057
atlas,FO~oG,7,6,1.0,0.22475988125748358,0.9,0.2247593294831125,0.9,1.0000024549564743,1.000000000012675
atlas,F^eH?,7,6,1.0,0.20565304927801265,0.9,0.20564986385575423,0.9,1.000015489542267,1.00000064164296
atlas,FPzs?,7,6,0.8,0.13614826193622243,0.9,0.13002464689189086,0.9,1.0470958021475962,1.0802027704752688
atlas,FlfQ?,7,6,1.0,0.6908585788507007,0.54,0.6999671351879924,0.54,1.0131844007096857,1.0131844007096857
atlas,F^MGO,7,6,0.8,0.13632349434651214,0.9,0.20564986385575423,0.9,1.5085430786642378,1.530501527306333
atlas,F~@cO,7,4,0.6666666666666666,0.16514549513804333,0.9,0.22583427865700045,0.9,1.3674867635246606,1.4117473058444698
atlas,Fxf_G,7,6,1.0,0.13011616445273333,0.9,0.13002464689189175,0.9,1.0007038477937007,1.000000123091217
atlas,FyuGG,7,6,0.75,0.20059304998261496,0.9,0.1654371421983276,0.9,1.2125031133706488,1.2243401805577485
atlas,FO~s?,7,6,1.0,0.6333990435493648,0.52,0.5957518879526613,0.52,1.0631926752697005,1.0631926752697005
atlas,FyVH?,7,6,0.75,0.12110369096979845,0.9,0.16543714219832673,0.9,1.3660784479276062,1.4119829984853052
atlas,FlMh?,7,6,1.0,0.5504124409896292,0.54,0.5638397561332846,0.54,1.024395006623603,1.024395006623603
atlas,FhewG,7,6,1.0,0.17270298781338944,0.9,0.17271976449685855,0.9,1.0000971418252893,1.0000010359871965
atlas,Flfc?,7,6,1.0,0.20370514390611838,0.9,0.20367952203684503,0.9,1.0001257950186504,1.0000002666339856
atlas,F~aGG,7,6,1.0,0.3235551445026488,0.9,0.3235518321983104,0.9,1.0000102373221498,1.0000000000739688
atlas,Fl{?W,7,5,0.5,0.02399434100380482,0.9,0.024332310275799074,0.9,1.0140853742113884,1.000623016047458
atlas,F^eI?,7,6,1.0,0.16566387919275716,0.9,0.16543714219833028,0.9,1.001370532586661,1.0000030687381052
atlas,FlfOO,7,6,0.75,0.15179143174046317,0.9,0.11138896346007598,0.9,1.3627151831327367,1.4133348265023566
atlas,FhewO,7,6,1.0,0.13005619052084594,0.9,0.13002464689188997,0.9,1.00024259730528,1.0000012418220239
atlas,FlfP?,7,6,0.75,0.12089899611879851,0.9,0.1654371421983285,0.9,1.368391363942887,1.4119896709999005
atlas,Fhe{?,7,6,1.0,0.20558986407053315,0.9,0.20564986385575423,0.9,1.0002918421367335,1.0000014349521849
atlas,FlMgG,7,6,0.8,0.09827286450753281,0.9,0.13002464689188997,0.9,1.32309816696066,1.3638809420681661
atlas,Flfa?,7,6,1.0,0.13037539294816547,0.9,0.13002464689189264,0.9,1.0026975351570417,1.0000074342657952
atlas,Fxf__,7,6,1.0,0.3234547818915976,0.9,0.3235518321983104,0.9,1.0003000428874331,1.0000006856685741
atlas,FJS|?,7,0,0.6666666666666666,0.10732056117520372,0.9,0.02433231027580529,0.9,4.410619458601816,100.37567073349152
atlas,FhDjO,7,0,1.0,0.5723120623177471,0.52,0.5957518879526613,0.52,1.0409563718436892,1.0409563718436892
atlas,FlMk?,7,6,1.0,0.6537671742680962,0.52,0.6999671351879921,0.54,1.0706672998252285,1.0706672998252285
atlas,Flf__,7,6,1.0,0.20577266216920087,0.9,0.20564986385575423,0.9,1.0005971232421178,1.0000009359890039
atlas,Flf`?,7,6,1.0,0.22563334730548767,0.9,0.22562498445433565,0.9,1.0000370652708177,1.0000000003131193
atlas,F~@_W,7,4,1.0,0.22585173603905417,0.9,0.22583427865700045,0.9,1.0000773017371745,1.0000000004508454
atlas,F^MI?,7,6,0.75,0.023777485659500996,0.9,0.11138896346007776,0.9,4.684640127858473,100.50892677239403
atlas,F^MGG,7,6,1.0,0.6587130821492151,0.5,0.7759408729688366,0.5,1.1779648742319444,1.1779648742319444
atlas,FO~q?,7,6,0.6,0.20786787736710277,0.9,0.11138896346007598,0.9,1.8661442831506978,1.9967523376125738
atlas,Fhey?,7,6,1.0,0.16537616295680468,0.9,0.16543714219832584,0.9,1.0003687305378894,1.0000021049163113
atlas,FlMi?,7,6,0.75,0.023505719837809025,0.9,0.11138896346007776,0.9,4.738802479935469,100.57106766505416
atlas,Flf_O,7,6,1.0,0.11143383369981219,0.9,0.11138896346007598,0.9,1.0004028248252106,1.0000000024810556
atlas,FtTgO,7,6,1.0,0.130000098165735,0.9,0.13002464689188997,0.9,1.000188836212444,1.000002599446722
atlas,FlUk?,7,6,1.0,0.4513282404175851,0.52,0.5957518879526611,0.52,1.3199969215342031,1.3199969215342031
atlas,Fn{GO,7,5,1.0,0.6308507293528494,0.56,0.6319949108691676,0.56,1.001813711965574,1.001813711965574
atlas,Fn{GO,7,6,1.0,0.6308507293528494,0.56,0.6319949108691676,0.56,1.001813711965574,1.001813711965574
atlas,Fn{OO,7,5,1.0,0.6867094169535528,0.54,0.6999671351879917,0.54,1.0193061546953208,1.0193061546953208
atlas,Fn{OO,7,6,1.0,0.6867094169535528,0.54,0.6999671351879917,0.54,1.0193061546953208,1.0193061546953208
atlas,Fn{_O,7,5,0.75,0.20618900144070995,0.9,0.3235518321983104,0.9,1.5692002480129783,1.6119851694176508
atlas,Fn{_O,7,6,1.0,0.20618900144070995,0.9,0.2056498638557569,0.9,1.0026216286986274,1.0000081605773568
atlas,Fn{`?,7,5,1.0,0.41405818257161453,0.9,0.41421356237309315,0.9,1.0003752607918859,1.0000007716430692
atlas,Fn{`?,7,6,1.0,0.41405818257161453,0.9,0.41421356237309315,0.9,1.0003752607918859,1.0000007716430692
atlas,Fn{c?,7,5,1.0,0.3242364184939799,0.9,0.3235518321983104,0.9,1.0021158473775846,1.0000060600339324
atlas,Fn{c?,7,6,1.0,0.3242364184939799,0.9,0.3235518321983104,0.9,1.0021158473775846,1.0000060600338727
atlas,F_~wO,7,6,1.0,0.22475985405908716,0.9,0.2247593294831205,0.9,1.0000023339452377,1.000000000013389
atlas,FjtY?,7,6,1.0,0.6984233236640573,0.56,0.7031841094451778,0.56,1.0068164759391833,1.0068164759391833
atlas,FjtWO,7,6,1.0,0.7014088688726567,0.54,0.6999671351879921,0.54,1.0020597162526457,1.0020597162526457
atlas,F_~y?,7,6,1.0,0.7205190438271236,0.54,0.7759408729688366,0.5,1.0769193120105935,1.0769193120105935
atlas,F^mH?,7,6,1.0,0.20559352539125708,0.9,0.20564986385575423,0.9,1.0002740283984621,1.0000011086512985
atlas,FjtWG,7,6,0.75,0.20069247352364616,0.9,0.16543714219832673,0.9,1.2131040880956176,1.2243423088992127
atlas,F^Mh?,7,6,1.0,0.5626579680103896,0.54,0.5638397561332846,0.54,1.002100366812673,1.002100366812673
atlas,FjvI?,7,6,1.0,0.20370784680390752,0.9,0.20367952203684503,0.9,1.0001390653649382,1.000000019990659
atlas,F^Mg_,7,6,1.0,0.6700353765495124,0.54,0.6999671351879928,0.54,1.0446719079112214,1.0446719079112214
atlas,FjvGO,7,6,1.0,0.22562709668335668,0.9,0.22562498445433654,0.9,1.0000093616805126,1.0000000000915794
atlas,F@`zw,7,0,0.5,0.22474352181061086,0.9,0.22583427865699868,0.9,1.0048533405439246,1.0000122240597813
atlas,Flfs?,7,6,1.0,0.20572187493330496,0.9,0.20564986385575246,0.9,1.000350163507052,1.000000474832306
atlas,F^Mk?,7,6,0.75,0.12092375465399652,0.9,0.1654371421983285,0.9,1.368111192641179,1.4119878035054072
atlas,Fxva?,7,6,1.0,0.1300725447031983,0.9,0.13002464689188997,0.9,1.0003683748616379,1.0000000616984999
atlas,FjvGG,7,6,1.0,0.16565639879506477,0.9,0.16543714219832673,0.9,1.0013253166358205,1.0000030684313974
atlas,Fjt[?,7,6,0.6666666666666666,0.16518283135871847,0.9,0.22583427865700045,0.9,1.367177670944316,1.411745816064751
atlas,FrXx?,7,6,1.0,0.6863949874212771,0.54,0.6999671351879921,0.54,1.0197730869476542,1.0197730869476542
atlas,FjvG_,7,6,1.0,0.32344911309122626,0.9,0.32355183219831307,0.9,1.0003175742425297,1.0000006857930688
atlas,Fxv`?,7,6,1.0,0.20553459784977246,0.9,0.20564986385575423,0.9,1.00056081072086,1.0000018986439423
atlas,F^MgG,7,6,1.0,0.7078851888460564,0.5,0.7759408729688366,0.5,1.0961394378567515,1.0961394378567515
atlas,FlfoG,7,6,1.0,0.13039775863491965,0.9,0.13002464689188997,0.9,1.0028695462894808,1.0000087452170467
atlas,FrXwG,7,6,1.0,0.6001959234527183,0.52,0.5957518879526613,0.52,1.0074595407751525,1.0074595407751525
atlas,Fn{GG,7,6,0.5,0.22474366611215757,0.9,0.5791163752953026,0.58,2.5767861907454,58.19976222703484
atlas,Flfq?,7,6,1.0,0.1656971403536831,0.9,0.16543714219832495,0.9,1.0015715827286624,1.0000041213073914
atlas,Fxv_O,7,6,1.0,0.32345293601022806,0.9,0.3235518321983113,0.9,1.0003057514001978,1.0000006849053216
atlas,Fxv_G,7,6,1.0,0.11163292062121144,0.9,0.11138896346007776,0.9,1.0021901376362221,1.00000606027854
atlas,FrXwO,7,6,0.75,0.1517641564167196,0.9,0.11138896346007598,0.9,1.3624703175473472,1.4133351933883946
atlas,F^mI?,7,6,1.0,0.22638038668235438,0.9,0.22583427865700045,0.9,1.0024181803958263,1.0000061048011422
atlas,Fn{@G,7,5,1.0,0.4414691218425557,0.6,0.5791163752953026,0.58,1.3117936150964529,1.3117936150964524
atlas,FhfwG,7,6,1.0,0.17275124192461355,0.9,0.17271976449685855,0.9,1.0001822456616167,1.0000000271014868
atlas,FzNI?,7,6,1.0,0.13002192614497332,0.9,0.1300246468918882,0.9,1.0000209252931067,1.0000012892435888
atlas,Fhfy?,7,6,1.0,0.1653699542280842,0.9,0.16543714219832584,0.9,1.000406288860363,1.0000021051630397
atlas,FjvH?,7,6,1.0,0.22584552336785713,0.9,0.22583427865700045,0.9,1.0000497918691686,1.0000000002997305
atlas,F^Mi?,7,6,0.6666666666666666,0.10715273841544182,0.9,0.024332310275798186,0.9,4.403722342880852,100.3753601681882
atlas,F?\vg,7,0,1.0,0.5649070131240439,0.52,0.5957518879526613,0.52,1.0546016850774065,1.0546016850774065
atlas,FyUy?,7,6,1.0,0.22565546193427988,0.9,0.22562498445433654,0.9,1.0001350802528233,1.000000015245378
atlas,FzNGG,7,6,1.0,0.16541354599960734,0.9,0.1654371421983285,0.9,1.0001426497363235,1.000001048590995
atlas,FzNG_,7,6,1.0,0.11127199510852304,0.9,0.11138896346007776,0.9,1.0010511930826858,1.0000030838704774
atlas,FlfoO,7,6,1.0,0.024463430058982105,0.9,0.024332310275799074,0.9,1.0053887108004471,1.0000122903158177
atlas,Fxv__,7,6,1.0,0.22584551469125014,0.9,0.22583427865699868,0.9,1.0000497534489374,1.0000000002951783
atlas,F^NI?,7,6,0.75,0.023215124028512335,0.9,0.11138896346007776,0.9,4.798120540871207,100.63330251831522
atlas,FyUx?,7,6,1.0,0.11171154949149464,0.9,0.11138896346007598,0.9,1.0028960322584766,1.0000061726181944
atlas,FrX{?,7,6,0.6666666666666666,0.1073692825984578,0.9,0.024332310275799074,0.9,4.412621793058727,100.37597052952654
atlas,F?\~_,7,0,1.0,0.6668261654540204,0.5,0.7759408729688366,0.5,1.1636329123955769,1.1636329123955769
atlas,F~|A?,7,5,1.0,0.41423568818249823,0.9,0.41421356237309315,0.9,1.0000534164291441,1.0000000074947935
atlas,F~|A?,7,6,1.0,0.41423568818249823,0.9,0.41421356237309315,0.9,1.0000534164291441,1.0000000074947935
atlas,F~{OO,7,5,1.0,0.32423012722850775,0.9,0.3235518321983104,0.9,1.0020964029954298,1.0000060598865912
atlas,F~{OO,7,6,1.0,0.32423012722850775,0.9,0.3235518321983104,0.9,1.0020964029954298,1.0000060598865912
atlas,F~Xq?,7,6,1.0,0.6951973712728476,0.54,0.6999671351879921,0.54,1.0068610212182068,1.0068610212182068
atlas,F~Xo_,7,6,1.0,0.7540257344024763,0.5,0.7759408729688366,0.5,1.0290641785372576,1.0290641785372576
atlas,Fn}GO,7,6,1.0,0.20567319587270205,0.9,0.20564986385575512,0.9,1.0001134550566164,1.0000000148054817
atlas,Fn}I?,7,6,1.0,0.16569101446372692,0.9,0.1654371421983276,0.9,1.0015345542241956,1.0000041210486932
atlas,F~Xs?,7,6,0.6666666666666666,0.16521775309704445,0.9,0.22583427865699868,0.9,1.3668886933981588,1.4117443300036945
atlas,Fn}K?,7,6,1.0,0.32344853804276497,0.9,0.3235518321983104,0.9,1.0003193526740621,1.0000006850065517
atlas,Fn}H?,7,6,1.0,0.22637449191262338,0.9,0.22583427865700045,0.9,1.0023920782036964,1.000006104651277
atlas,F~wY?,7,6,1.0,0.11191005806887411,0.9,0.11138896346007332,0.9,1.0046781529571156,1.0000122303507224
atlas,F~wWO,7,6,1.0,0.3235752495212605,0.9,0.3235518321983104,0.9,1.0000723758007828,1.0000000076418825
atlas,F~{AG,7,5,0.5555555555555556,0.22279238658449874,0.9,0.49999999999999956,0.9,2.2442418597206597,2.465629546470962
atlas,FyVy?,7,6,1.0,0.2256507359123443,0.9,0.22562498445433654,0.9,1.000114133893771,1.000000015079089
atlas,FlNwG,7,6,1.0,0.13005111147754356,0.9,0.13002464689188997,0.9,1.0002035351472678,1.0000000284788593
atlas,F}RBg,7,4,1.0,0.5913272933402751,0.52,0.5957518879526611,0.52,1.0074824799433701,1.0074824799433701
atlas,FlNw_,7,6,1.0,0.1654085517066637,0.9,0.16543714219833028,0.9,1.0001728477238425,1.0000010487961393
atlas,F~XoO,7,6,0.5,0.22474140359672923,0.9,0.5791163752953026,0.58,2.5768121317532375,58.199762229564776
atlas,FyVx?,7,6,1.0,0.22583962683197178,0.9,0.22583427865699957,0.9,1.0000236818564658,1.000000000150133
atlas,F}bBg,7,4,1.0,0.7123562462018025,0.5,0.7759408729688366,0.5,1.0892595904170979,1.0892595904170979
atlas,FR~g_,7,6,1.0,0.22584098864123003,0.9,0.22583427865699957,0.9,1.0000297119829211,1.0000000001824447
atlas,FR~k?,7,6,1.0,0.02445553901599773,0.9,0.02433231027580085,0.9,1.0050644077278363,1.0000122596522723
atlas,Fn}GG,7,6,1.0,0.4977005520121107,0.6,0.5791163752953026,0.58,1.1635839521456082,1.1635839521456077
atlas,Fl^gG,7,6,1.0,0.11111796890519532,0.9,0.1113889634600751,0.9,1.002438800470795,1.0000061626158152
atlas,Fp~oO,7,6,1.0,0.16546260237998212,0.9,0.16543714219833028,0.9,1.0001538964062937,1.0000000157882771
atlas,Fp~s?,7,6,1.0,0.11155286803845854,0.9,0.11138896346007598,0.9,1.0014714615639753,1.0000030864318525
atlas,F}BJg,7,4,0.6666666666666666,0.10721099915546972,0.9,0.02433231027580085,0.9,4.406116720535739,100.3756607426094
atlas,Fp~o_,7,6,1.0,0.02440309295567733,0.9,0.02433231027580174,0.9,1.0029089995595686,1.0000063513599293
atlas,Fl^k?,7,6,1.0,0.22585700333585645,0.9,0.22583427865700045,0.9,1.0001006254630216,1.0000000077926365
atlas,F~wWG,7,6,1.0,0.4467462650754448,0.6,0.5791163752953026,0.58,1.2962981910940063,1.2962981910940066
atlas,F@\|w,7,0,1.0,0.22636888962006196,0.9,0.22583427865699868,0.9,1.0023672711080114,1.000006104500519
atlas,F~{WO,7,6,1.0,0.3235715943286088,0.9,0.3235518321983104,0.9,1.0000610787154693,1.0000000075588464
atlas,F}~I?,7,6,1.0,0.7531400729295357,0.5,0.7759408729688366,0.5,1.0302743153084541,1.0302743153084541
atlas,Ftilg,7,1,1.0,0.16545847117910029,0.9,0.16543714219833028,0.9,1.0001289249831482,1.0000000156146356
atlas,F@\}w,7,0,1.0,0.22583668596461326,0.9,0.22583427865699868,0.9,1.0000106596200935,1.0000000000698002
atlas,FC\zw,7,0,0.5,0.22473825822683136,0.9,0.5791163752953026,0.58,2.5768481960503253,58.199762233175235
atlas,Fse|o,7,1,1.0,0.1114016580775985,0.9,0.11138896346007598,0.9,1.0001139665648031,1.0000000078606426
atlas,F@\~g,7,0,1.0,0.22585359116346915,0.9,0.22583427865699868,0.9,1.000085516275852,1.0000000077076623
atlas,FBX|w,7,0,1.0,0.02439724826559253,0.9,0.024332310275799074,0.9,1.0026687967175087,1.000006328258979
atlas,Fp~y?,7,6,1.0,0.5510450285533028,0.6,0.5791163752953026,0.58,1.0509420197759471,1.0509420197759467
atlas,F~{WG,7,6,0.625,0.24867979829199172,0.9,0.49999999999999956,0.9,2.010617683600161,2.0703306951068203
atlas,FB^bw,7,0,1.0,0.4974799148486799,0.58,0.5791163752953026,0.58,1.1641000129049517,1.164100012904952
atlas,FBX~o,7,0,1.0,0.02435616632155213,0.9,0.024332310275799074,0.9,1.0009804266624358,1.000001568583203
atlas,F~~I?,7,6,1.0,0.22585034427127315,0.9,0.22583427865700045,0.9,1.000071138953609,1.0000000076239377
atlas,FB\|w,7,0,1.0,0.5915409533919918,0.6,0.5791163752953026,0.58,1.021454371913337,1.021454371913337
atlas,Fsmtw,7,1,1.0,0.02435184637213439,0.9,0.024332310275799074,0.9,1.000802887030203,1.0000015513383265
atlas,FB\~W,7,0,1.0,0.5411971544888861,0.58,0.5791163752953026,0.58,1.0700654474841576,1.0700654474841547
atlas,FK\zw,7,0,0.7142857142857143,0.2954267069241867,0.9,0.49999999999999956,0.9,1.6924671611639737,1.6735841310199866
atlas,Fz~y?,7,6,1.0,0.5752404250905332,0.58,0.5791163752953026,0.58,1.006737965615263,1.0067379656152609
atlas,Fz~{?,7,6,0.8333333333333334,0.34956713726548827,0.9,0.49999999999999956,0.9,1.4303404030232423,1.4033960386234343
atlas,F~~x?,7,6,1.0,0.500859186164373,0.9,0.49999999999999956,0.9,1.0017183723287468,1.0000059728274127
unit_disk,G@nhKW,8,1,1.0,0.225292460112831,0.9,0.22527787111741482,0.9,1.0000647600021424,1.0000000075859599
unit_disk,Gxw?cG,8,5,0.5833333333333334,0.21094978139526077,0.9,0.21710162352899687,0.9,1.029162590703089,1.0274720494871268
unit_disk,Gxw?cG,8,6,0.5833333333333334,0.21094978139526077,0.9,0.21710162352899687,0.9,1.029162590703089,1.0274720494869376
unit_disk,G~JsGC,8,4,1.0,0.23782558879682458,0.9,0.2375468410774193,0.9,1.0011734431750008,1.0000047436560031
unit_disk,G~JsGC,8,7,0.6666666666666666,0.23782558879682458,0.9,0.4149948391324214,0.9,1.7449545325711493,1.7874186126146134
unit_disk,Gszka?,8,7,0.75,0.2065470497078845,0.9,0.2258687435767257,0.9,1.0935462108810923,1.0773015237895707
unit_disk,G~aoN_,8,4,1.0,0.23810710167364135,0.9,0.2375468410774193,0.9,1.0023585268222508,1.0000085248224402
unit_disk,G~aoN_,8,6,0.6666666666666666,0.23810710167364135,0.9,0.41499483913242496,0.9,1.7428914812512928,1.787411854145505
unit_disk,GTn||{,8,1,1.0,0.5820569561519147,0.9,0.5811388300841895,0.9,1.0015798738962118,1.0000059303459432
unit_disk,GDmUkK,8,1,1.0,0.2099324239886764,0.9,0.20966640301676165,0.9,1.0012687820656392,1.000003473967376
unit_disk,GUiOcg,8,1,1.0,0.22562507959181133,0.9,0.22562498445433832,0.9,1.0000004216619593,1.0000000000014282
unit_disk,GUiOcg,8,6,1.0,0.22562507959181133,0.9,0.2256249844543401,0.9,1.0000004216619514,1.000000000000714
unit_disk,G_vMv?,8,2,0.6666666666666666,0.14672446485397206,0.9,0.2064840882655652,0.9,1.4072914729732977,1.4951068861214096
unit_disk,GyFs?O,8,6,1.0,0.4993901304682442,0.58,0.4880844176119077,0.58,1.023163437406285,1.023163437406286
unit_disk,GyFs?O,8,7,1.0,0.4993901304682442,0.58,0.6433375257043474,0.58,1.2882463758367302,1.2882463758367302
unit_disk,GODKcC,8,1,0.75,0.12059670774420539,0.9,0.1649169786585416,0.9,1.3675081330440861,1.4119877500142333
unit_disk,GODKcC,8,2,1.0,0.12059670774420539,0.9,0.12056496888597046,0.9,1.000263251079714,1.0000000325266598
unit_disk,Gf_bjk,8,4,1.0,0.1664508845874293,0.9,0.16621233994974194,0.9,1.0014351800700205,1.0000030691615127
unit_disk,GAE[HC,8,1,1.0,0.1649180352729278,0.9,0.16491697865854782,0.9,1.0000064069472323,1.0000000000385594
unit_disk,GAE[HC,8,2,0.6666666666666666,0.1649180352729278,0.9,0.22527787111741127,0.9,1.3659989991063872,1.4117430091244716
unit_disk,Gb?W}_,8,2,0.9,0.28344990867525777,0.9,0.32287565553229314,0.9,1.1390924662537272,1.1217293304354836
unit_disk,GUc`HK,8,1,1.0,0.21753173584283658,0.9,0.21710162352899331,0.9,1.0019811565977803,1.0000044346589327
unit_disk,G`k|x{,8,1,0.6,0.2525408180835118,0.9,0.5811388300841895,0.9,2.3011679240383818,2.388782488959217
unit_disk,G[GjYC,8,3,0.5555555555555556,0.1880682695977578,0.9,0.20468564216975782,0.9,1.088358193583327,1.108586174601958
unit_disk,GPae?O,8,1,0.6,0.1686115802736694,0.9,0.16491697865854782,0.9,1.0224027971235823,1.0410352497951212
unit_disk,GPae?O,8,3,1.0,0.1686115802736694,0.9,0.16863382412295547,0.9,1.000131923615507,1.0000011241995774
unit_disk,GPae?O,8,7,0.6,0.1686115802736694,0.9,0.16491697865854515,0.9,1.0224027971235987,1.0410352497961706
unit_disk,GWB_k[,8,3,0.5,0.22474280965517046,0.9,0.5633501641719827,0.58,2.506643772213881,56.61529703617448
unit_disk,GWB_k[,8,4,1.0,0.22474280965517046,0.9,0.22474376357283976,0.9,1.0000042444858226,1.0000000000147278
unit_disk,GJXngG,8,0,1.0,0.6517118802241795,0.58,0.643337525704347,0.58,1.0130170465505863,1.0130170465505863
unit_disk,GJXngG,8,7,1.0,0.6517118802241795,0.58,0.643337525704347,0.58,1.0130170465505863,1.0130170465505846
unit_disk,GoTM?W,8,2,1.0,0.16516815984512156,0.9,0.1649524939258349,0.9,1.00130744261062,1.0000030682757368
unit_disk,GoTM?W,8,3,1.0,0.16516815984512156,0.9,0.16491697865854338,0.9,1.0015230765723537,1.0000041209413768
unit_disk,G@s{wg,8,1,1.0,0.22527201815179154,0.9,0.22474171195798043,0.9,1.0023596251411944,1.0000061044275057
unit_disk,GApXHK,8,0,0.7,0.17217386659938683,0.9,0.25075495769118206,0.9,1.4564054501641488,1.5105605839738123
unit_disk,GmCBCG,8,4,1.0,0.22528623086042288,0.9,0.2252835319712272,0.9,1.0000119799666316,1.00000000007471
unit_disk,GmCBCG,8,5,1.0,0.22528623086042288,0.9,0.22527787111741127,0.9,1.000037108584923,1.0000000002250224
unit_disk,HQAdIbH,9,4,0.8,0.25111441676865454,0.9,0.32287565553229314,0.9,1.2857710827082878,1.256770118010215
unit_disk,H@RB`Dr,9,0,0.6666666666666666,0.1648634265258444,0.9,0.22474140359672745,0.9,1.363197455813503,1.4117356488553234
