draw,distance_um,mask_0,mask_1,chi,principal_flux_rad,sin_flux,edge_geometric_mean,two_bit_leakage_ratio,branch_cut_margin_rad
169,9.471981151836504,0.0,1.0,0.24961917126641828,1.5699927735466797,0.999999677151106,2.0197950076750915,0.33448531199535286,0.89920652939169
170,9.424641893637077,0.0,0.9887759536567643,0.2459103360529656,1.62214801898205,0.9986817915688508,2.02147547326935,0.3641706708276006,0.7844549358882151
171,9.521192075838563,0.014967017945865952,0.9966826646985096,0.21405502036848062,1.5297477314054124,0.999157624700873,1.9199065958898873,0.3141048185513404,0.969750922493013
172,9.491068138084742,0.0,0.9975899270330293,0.2238350034156452,1.5659685124027405,0.9999883461267329,1.9459373870090104,0.31006551974069385,0.9706764956882465
173,9.503098951737304,0.00011258540136580807,1.0,0.21628980171962803,1.5581580986725432,0.9999201386579586,1.920461831578478,0.2937095181073069,1.0354454094944505
174,9.446825047186358,0.0003324851254250498,1.0,0.2580517087073251,1.6245130520671873,0.9985576035976768,2.056979528810166,0.36353610769187017,0.7890635762862854
175,9.500420878503292,0.0,1.0,0.2456706756078108,1.5629353898387874,0.9999691029941915,2.0049805720248255,0.2983217172667916,0.9435361869269818
176,9.48931663479691,0.0,0.9854512375351832,0.24339024590289773,1.5797447016662791,0.9999599635607362,1.9996091264937295,0.2981918325492293,0.9422735212592883
177,9.469737183461515,0.0,0.9937794687905741,0.24909364854270985,1.5239037500852586,0.998900744577569,2.005912045345035,0.32236541566468846,0.966486699194705
178,9.467386322870539,0.00524735971427611,1.0,0.24295789318618244,1.5313778035422276,0.9992231906052673,1.9842802031631896,0.2901174332374681,0.8267116811328581
179,9.49247483565543,0.0,1.0,0.23655901541589935,1.566853401112195,0.9999922266786011,1.9828244781047264,0.3148966769645677,0.9604951565746451
180,9.42960070670878,0.028849303966981647,1.0,0.27885834788691455,1.6596223462011572,0.9960575623342035,2.1150048024980754,0.3599214046152102,0.8903829043545364
181,9.509185290352011,0.0,1.0,0.26166987024055227,1.5545710238217394,0.9998683726594422,2.0514301773642503,0.3085226860398128,0.940598395664777
182,9.476368589664474,0.0,0.9864342051851201,0.2176595912898479,1.5801065716159952,0.9999566599837487,1.9373603981875904,0.33256825471003104,0.8654791232122507
183,9.428162334794123,0.0,0.9917074885154589,0.25857798405923643,1.6078598456934465,0.9993132264074893,2.0422689265572855,0.3357796100825484,0.9158188430213028
184,9.437619005634247,0.011562343536796669,0.9945183429633794,0.24865831184460596,1.6252653913251167,0.9985169272337877,2.0167165318477167,0.3085311909402954,0.8553634197516993
185,9.436726116335253,0.010707392725435512,0.992227505400319,0.28317659580284193,1.5797131782487457,0.9999602451434859,2.1090991570577713,0.3700677332698502,0.8348946843258895
186,9.523240027541682,0.006569238365027425,1.0,0.22044063616116438,1.5135649742304227,0.9983627331107977,1.9280320912786195,0.29139387876979034,0.9925492849741842
187,9.492016491370318,0.0,0.9796586147407359,0.23093092827796027,1.5734671523143027,0.9999964333476427,1.975121051292404,0.33333953840025154,0.8722035055165609
188,9.414473892613897,0.0,1.0,0.2755897988148458,1.593067762441652,0.9997520018283097,2.0775646020358285,0.319145354632436,0.8282853885020227
189,9.497101663092868,0.0,1.0,0.23609677666161769,1.593250949287969,0.9997479055569936,1.994083753014638,0.3333414588330814,0.8700119762159217
190,9.44070723458524,0.0,1.0,0.2423813406428737,1.5677789879757704,0.999995447836679,1.9833820558547153,0.2821617372439066,0.7869325566208296
191,9.464503741147988,0.0,0.9956988928922624,0.25508391220737625,1.5381503292734044,0.9994671667481837,2.024999619050442,0.3296626690694229,0.9393569977701715
192,9.457762306940815,0.0008654320658282563,0.984944797400226,0.25858512893492525,1.5814444948542552,0.9999433087941467,2.037598615555121,0.26430471542423417,0.6336495189627871
193,9.444284522534767,0.006839277483706809,1.0,0.25434138400289863,1.5896824989985907,0.9998216615507654,2.0282939328032135,0.324630902430777,0.9415797838508273
194,9.498671160662687,0.0,1.0,0.22859638282408634,1.5678521990588965,0.9999956660590675,1.9569135644911184,0.29554523268767396,0.9986005794138486
195,9.438459255154813,0.0,1.0,0.24765152493267614,1.5184340579109972,0.9986294095994868,1.9947426559691102,0.32016318299088736,0.9502353137158961
196,9.501084500477205,0.010273984049768608,0.9904108553212276,0.21066689142526385,1.5477466138551987,0.999734367127669,1.917306400099867,0.33259759189441396,0.8751980100323515
197,9.447605632766946,0.007055913435005341,1.0,0.2672400900342887,1.5900852240308379,0.9998139749895475,2.064071743487196,0.3298350207589285,0.9195480022445537
198,9.47918449618177,0.0,0.9835909538834962,0.246935261911398,1.5073686661129178,0.9979891402179957,1.9932663798452726,0.29154412357784504,0.8567011228091501
199,9.475844546859935,0.0,0.9873560194937676,0.2631487425342096,1.5927267155423213,0.9997595386622539,2.0568817349647315,0.3156474379019945,0.9398576208934437
200,9.48743022151916,0.0,0.9953433349910016,0.2326803058252939,1.5520466485621527,0.9998242299325117,1.9770419984283172,0.33963961566936957,0.8555119724056706
201,9.467167804243031,0.0,0.9916848602047145,0.26085962093651927,1.5713980273736459,0.9999998189782122,2.0432069348575,0.3092764430669496,0.8999812966980829
202,9.462125467366965,0.003641717327553952,1.0,0.24090571784904283,1.5482466148962521,0.9997457660198605,1.983320777874427,0.3070447209507462,0.9350167701830654
203,9.530854180410383,0.008853619534027156,1.0,0.2252182455232833,1.5434375336217165,0.9996257715615372,1.947720464279898,0.2881216632751297,0.9588330371526426
204,9.513065328874793,0.006347749035507827,0.9953814277574399,0.26201151354942986,1.5095013188513076,0.998122049078407,2.044182552696467,0.30008068515592856,0.8517795137146882
205,9.463057795891979,0.010225256507958292,0.9992899303071824,0.24173205202435033,1.4800159792741943,0.9958822932772462,1.9722235184771308,0.2732279009788471,0.6753739535021142
206,9.474385973597368,0.0028843368851758913,0.9964820896612115,0.23622222105209634,1.5832561078985405,0.999922377931643,1.9816145392873235,0.3150577769915547,0.9718157042204139
207,9.515587904825441,0.004638165504824373,1.0,0.2480396090916263,1.521098816452805,0.9987653328837303,2.008922408755338,0.30712525833191784,0.9632080684214852
208,9.50177200684867,0.0,0.9999814083479365,0.26236830953301693,1.594916405283055,0.9997091250093332,2.061950200850058,0.31828135709620425,0.9506900886097416
209,9.45131357798166,0.0,1.0,0.2566206045305427,1.5071776234564132,0.9979770127405366,2.015542375726111,0.29732660103974884,0.8092533495006982
210,9.418943711222743,0.011705820271699094,1.0,0.26297364422392694,1.6023525393618172,0.9995021440397938,2.054249519516659,0.34694388254188996,0.9104484447170571
211,9.441952878526491,0.0,0.9950820599479197,0.22561373663826848,1.5546109619032031,0.9998690198410616,1.9340401490362353,0.2858823970534852,0.8751470534932335
212,9.478407300898827,0.0024117164821151706,1.0,0.26631297912187546,1.5436032058336926,0.999630289869371,2.0573196513921954,0.3235742205307139,0.9440966459755749
213,9.484021102659874,0.0,0.9897223605182139,0.27964834933448157,1.55896756389229,0.9999300409998224,2.096792270309954,0.321984178660194,0.9077758297273086
214,9.386546475013251,0.0,0.9925353743979659,0.2625640120452155,1.6185118508465586,0.9988618303528156,2.0461721259163674,0.3314845627326758,0.9084720415860397
215,9.493118489349383,0.0,1.0,0.2850417530604783,1.5677550387460113,0.9999953752870665,2.1153134767252415,0.32000572829999,0.8892343365281108
216,9.432904152506618,0.00681824780639415,0.9929359868695261,0.24518621472259702,1.5344772511309661,0.9993405348665851,1.9882303271890027,0.30932814423630983,0.8641996272864021
217,9.452710987489459,0.0,0.9810589408333396,0.25507450600040504,1.5756794192789076,0.9999880777275865,2.0296677288105696,0.32922453513463745,0.935878126746712
218,9.461944502485998,0.0,0.9933059037980684,0.2546779773936145,1.5652578585394983,0.9999846627238975,2.030641851035895,0.3371945577734556,0.9001403516312547
219,9.464272627348642,0.010886022832806376,1.0,0.2526901770732532,1.4701695249706475,0.994941394055574,2.005226646012176,0.2612984833912209,0.5459983606909131
220,9.450650186397272,0.004313372055291489,0.9940186511096981,0.25666582923394976,1.6310265748156232,0.9981867068821424,2.0490903771868965,0.34142184353203897,0.8813279116033641
221,9.441289129555594,0.008380445925549915,1.0,0.19829734481462735,1.5839076647960473,0.9999140476392394,1.8653447430444106,0.29838736719368414,1.0238372524231338
222,9.46188870083025,0.004805513361718948,0.9965207775984073,0.21772897065506608,1.6098664453908111,0.9992368599999849,1.9274585807822429,0.2939474625905659,0.9714134194615367
223,9.48852640817144,0.01819143238882602,1.0,0.23063355230432048,1.5244345764228115,0.9989254865362395,1.9521884500344684,0.2832844760569654,0.7917135205613857
224,9.534066101372481,0.00012337519127820714,1.0,0.26860433857039345,1.582639149624511,0.9999298745933239,2.084254498886608,0.31529121769299084,0.9490622753537736
225,9.476437350561781,0.0,0.9985756311256454,0.27611633463813734,1.5817239050130616,0.9999402946112746,2.0967002635505008,0.35299708768220867,0.8415113583877409
226,9.490522246412166,0.0,1.0,0.22447381923903884,1.616943550189014,0.9989354058336068,1.9644912405941195,0.32808975373909705,0.8777162276316433
227,9.465514314425072,0.0,1.0,0.28159749774680876,1.6342302460605336,0.9979887434972471,2.123084046909568,0.36413813074016127,0.7937927947118602
228,9.510896519857248,0.008987220586260227,1.0,0.2562387793893163,1.5771817405670603,0.999979613314749,2.0461880145503,0.32781680232460075,0.9291967169652517
229,9.451008570342625,0.00016068810163141395,1.0,0.24396465745785828,1.5258023166255854,0.9989879402813412,1.985911195427259,0.30923220048554867,0.9296611879418792
230,9.432323173965578,0.008329080825562767,0.9953571058371617,0.21731764606230958,1.5572698550421342,0.9999085186758003,1.9101847641206324,0.28514508457525944,0.8443350640248166
231,9.498643319247508,0.006075144891837393,1.0,0.24096718883509197,1.5107613373839648,0.9981984412189129,1.9829230965006917,0.3012941840695662,0.9285597013751534
232,9.441258136528218,0.0022375127413180244,0.993851616040934,0.25392960581329094,1.6206554944611682,0.9987572891735096,2.035449841135222,0.3341829277991326,0.9120529385171032
233,9.451120098784317,0.0,0.9970218388588304,0.2573405770938759,1.5944211708590035,0.999720946350929,2.0354444633340503,0.31106280925364593,0.9085491226989686
234,9.483971741459138,0.0,0.9950444225564077,0.232623896168106,1.5224171853955635,0.9988299575764945,1.9591246718655217,0.3035168232867152,0.9920201974839751
235,9.407459838322556,0.0008103268302935077,0.9931242163448577,0.24765794145642678,1.568770244201745,0.999997947495365,1.9957678832102246,0.3063827161729082,0.847523240846594
236,9.530658722746043,0.016992013353373275,1.0,0.27596254935513514,1.5378531838463765,0.9994574237382703,2.095483974802443,0.3201927728715288,0.8693593928303733
237,9.432706990598183,0.011788405639533877,0.9999644058277106,0.27289015529834715,1.5548503591844125,0.9998728657524268,2.067267217428531,0.31351748921674577,0.7540724230269205
238,9.480644911157666,0.0,0.9925979864409201,0.2746145542490013,1.6056084815062002,0.9993941181342044,2.0974721870320248,0.34527085432253696,0.8601374161856365
239,9.474132744558696,0.01574367696549881,0.9943322806437126,0.24026972814915365,1.5413771299018055,0.9995672866374933,1.9823852923423173,0.3010707664019589,0.8514691305091122
240,9.434053389656414,0.002100127581437687,0.9916588943020652,0.24782888442652473,1.5969577874895546,0.9996578085047786,2.0171764533394234,0.34788778472280224,0.8599130283429903
241,9.44810073437711,0.0,0.9801128954039204,0.2626888877291146,1.6417478364576745,0.9974839973915791,2.0735939282088856,0.3652845791845976,0.7807078247910826
242,9.42550168771167,0.0,0.9972247276732286,0.25992494855226583,1.6327044370037866,0.998084304905785,2.055316373794314,0.3520407118689151,0.8447955937548999
243,9.479317522927454,0.018827819581844745,1.0,0.1960270741512123,1.5515679564040294,0.9998151405818373,1.8772999134593706,0.3400797668601525,0.8478982572277975
244,9.468440316991359,0.0,0.9950194894295962,0.21224772778116607,1.5628529128438342,0.9999684512532897,1.8999353099900718,0.2797696882234582,0.9375826620923826
245,9.510368653110667,0.001486815608627816,1.0,0.24624906430869742,1.5840569325728568,0.999912079455568,2.014762647405402,0.3060305588274843,0.9904617696828275
246,9.437255954697388,0.0,1.0,0.19391073671504305,1.6255119104143878,0.9985034758677004,1.861139798998657,0.30211943281084824,0.9819313573318014
247,9.460039970655565,0.0,0.9949104466866414,0.2259373210867497,1.6181302422063324,0.9988799593702175,1.9612064864910255,0.324593980669766,0.909813304287387
248,9.507007109939435,0.0031061229280308572,1.0,0.2486361619287387,1.5031721302203704,0.9977143552452327,2.0057998951130402,0.30835745898389216,0.9590280235811908
249,9.49732385759652,0.0008663790841138484,1.0,0.2358732484518044,1.5996351404839098,0.9995841902319947,1.9885361519374036,0.31410566548695534,0.9536508983225844
250,9.478672339010892,0.0034885026106760107,0.9939296948140529,0.22282405601958163,1.5663872148865425,0.9999902798818366,1.9406647994521775,0.3092331060482349,0.9883875969024296
251,9.452325564018338,0.0,1.0,0.22708276520731574,1.558192381573122,0.999920571333931,1.9472785630389686,0.31350447555400596,0.982222033246114
252,9.461845348867891,0.0,1.0,0.276519329087227,1.5612084889468911,0.9999540370348036,2.082881514669855,0.31488182040854784,0.8569673117244565
253,9.487517214554666,0.004205566668156167,1.0,0.26122967991645074,1.5862097451801884,0.999881215618536,2.0632335184220136,0.35483521599563406,0.8237246887060086
254,9.474554360423411,0.0,0.9944198280830295,0.2266142238860386,1.5989294944511347,0.9996042885394939,1.9569328724050117,0.3100876507506429,0.9734076942249725
255,9.49353243081407,0.0,0.98110405136615,0.23858745559166133,1.5517392274878299,0.9998184189785443,1.9801592036248434,0.2908886401522733,0.9206206176455631
